"team","Season","Date","Team","Conference","Opponent Team","Opponent Conference","Location","Number","Player","P","S","MS","Kills","Errors","TotalAttacks","HitPct","Assists","Aces","SErr","Digs","RErr","BlockSolos","BlockAssists","BErr","PTS","BHE"
"CSUN","2025-2026",2025-01-11,"CSUN","Big West","Menlo","MPSF","Home",1,"Stilian Delibosov","MB",4,0,8,2,16,0.375,0,0,6,1,0,1,10,1,14,0
"CSUN","2025-2026",2025-01-11,"CSUN","Big West","Menlo","MPSF","Home",20,"Joao Favarim","MB",4,0,5,1,10,0.4,0,0,1,0,0,0,4,1,7,0
"CSUN","2025-2026",2025-01-11,"CSUN","Big West","Menlo","MPSF","Home",8,"Chris Karnezis","L",4,0,0,0,0,0,3,0,0,2,1,0,0,0,0,0
"CSUN","2025-2026",2025-01-11,"CSUN","Big West","Menlo","MPSF","Home",18,"Jalen Phillips","OPP",4,0,23,4,40,0.475,1,0,2,5,0,0,6,1,26,0
"CSUN","2025-2026",2025-01-11,"CSUN","Big West","Menlo","MPSF","Home",16,"Braden Pool-Harris","L",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSUN","2025-2026",2025-01-11,"CSUN","Big West","Menlo","MPSF","Home",12,"Boaz Serson","OH",3,0,1,0,3,0.333,0,0,0,2,0,0,4,0,3,0
"CSUN","2025-2026",2025-01-17,"CSUN","Big West","Purdue Fort Wayne","MIVA","Home",5,"Joao Avila","OH",3,0,5,2,11,0.273,3,0,4,4,0,0,2,0,6,0
"CSUN","2025-2026",2025-01-17,"CSUN","Big West","Purdue Fort Wayne","MIVA","Home",2,"Lorenzo Bertozzi","OH",3,0,9,3,19,0.316,0,1,4,5,0,0,2,0,11,0
"CSUN","2025-2026",2025-01-17,"CSUN","Big West","Purdue Fort Wayne","MIVA","Home",23,"Donovan Constable","S",3,0,1,1,4,0,33,3,1,5,0,0,1,0,4.5,0
"CSUN","2025-2026",2025-01-17,"CSUN","Big West","Purdue Fort Wayne","MIVA","Home",1,"Stilian Delibosov","MB",3,0,3,1,7,0.286,1,1,3,0,0,2,1,1,6.5,0
"CSUN","2025-2026",2025-01-17,"CSUN","Big West","Purdue Fort Wayne","MIVA","Home",20,"Joao Favarim","MB",3,0,3,0,3,1,0,0,1,2,0,0,4,0,5,0
"CSUN","2025-2026",2025-01-17,"CSUN","Big West","Purdue Fort Wayne","MIVA","Home",8,"Chris Karnezis","L",3,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0
"CSUN","2025-2026",2025-01-17,"CSUN","Big West","Purdue Fort Wayne","MIVA","Home",18,"Jalen Phillips","OPP",3,0,19,3,34,0.471,1,0,3,2,0,0,1,1,19.5,0
"CSUN","2025-2026",2025-01-17,"CSUN","Big West","Purdue Fort Wayne","MIVA","Home",16,"Braden Pool-Harris","L",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSUN","2025-2026",2025-01-17,"CSUN","Big West","Purdue Fort Wayne","MIVA","Home",12,"Boaz Serson","OH",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSUN","2025-2026",2025-01-18,"CSUN","Big West","Lindenwood","MIVA","Home",5,"Joao Avila","OH",4,0,4,3,10,0.1,3,1,4,9,1,2,2,0,8,0
"CSUN","2025-2026",2025-01-18,"CSUN","Big West","Lindenwood","MIVA","Home",2,"Lorenzo Bertozzi","OH",4,0,11,1,25,0.4,1,0,1,8,0,0,1,0,11.5,0
"CSUN","2025-2026",2025-01-18,"CSUN","Big West","Lindenwood","MIVA","Home",23,"Donovan Constable","S",4,0,5,1,6,0.667,54,1,5,5,0,1,4,0,9,0
"CSUN","2025-2026",2025-01-18,"CSUN","Big West","Lindenwood","MIVA","Home",1,"Stilian Delibosov","MB",4,0,11,1,20,0.5,2,0,4,2,0,1,5,0,14.5,0
"CSUN","2025-2026",2025-01-18,"CSUN","Big West","Lindenwood","MIVA","Home",20,"Joao Favarim","MB",4,0,5,2,10,0.3,1,0,0,1,0,1,2,0,7,0
"CSUN","2025-2026",2025-01-18,"CSUN","Big West","Lindenwood","MIVA","Home",8,"Chris Karnezis","L",4,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0
"CSUN","2025-2026",2025-01-18,"CSUN","Big West","Lindenwood","MIVA","Home",18,"Jalen Phillips","OPP",4,0,27,6,52,0.404,0,1,1,5,0,0,2,0,29,0
"CSUN","2025-2026",2025-01-18,"CSUN","Big West","Lindenwood","MIVA","Home",16,"Braden Pool-Harris","L",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSUN","2025-2026",2025-01-18,"CSUN","Big West","Lindenwood","MIVA","Home",12,"Boaz Serson","OH",3,0,1,1,3,0,1,0,0,3,0,0,0,0,1,0
"CSUN","2025-2026",2025-01-22,"CSUN","Big West","Southern California","MPSF","Home",5,"Joao Avila","OH",4,0,5,4,19,0.053,0,0,1,8,2,0,3,0,6.5,0
"CSUN","2025-2026",2025-01-22,"CSUN","Big West","Southern California","MPSF","Home",2,"Lorenzo Bertozzi","OH",4,0,17,9,34,0.235,2,0,1,9,1,0,2,1,18,0
"CSUN","2025-2026",2025-01-22,"CSUN","Big West","Southern California","MPSF","Home",23,"Donovan Constable","S",4,0,5,1,8,0.5,42,1,3,3,0,0,3,1,7.5,0
"CSUN","2025-2026",2025-01-22,"CSUN","Big West","Southern California","MPSF","Home",1,"Stilian Delibosov","MB",2,0,2,0,6,0.333,2,0,0,0,0,0,2,0,3,0
"CSUN","2025-2026",2025-01-22,"CSUN","Big West","Southern California","MPSF","Home",20,"Joao Favarim","MB",4,0,3,1,6,0.333,0,0,0,1,0,0,1,0,3.5,0
"CSUN","2025-2026",2025-01-22,"CSUN","Big West","Southern California","MPSF","Home",8,"Chris Karnezis","L",4,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0
"CSUN","2025-2026",2025-01-22,"CSUN","Big West","Southern California","MPSF","Home",11,"Jackson Payne","MB",3,0,2,1,5,0.2,0,0,0,2,0,2,2,0,5,0
"CSUN","2025-2026",2025-01-22,"CSUN","Big West","Southern California","MPSF","Home",18,"Jalen Phillips","OPP",4,0,19,10,48,0.188,0,2,5,4,0,0,0,1,21,0
"CSUN","2025-2026",2025-01-22,"CSUN","Big West","Southern California","MPSF","Home",16,"Braden Pool-Harris","L",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSUN","2025-2026",2025-01-22,"CSUN","Big West","Southern California","MPSF","Home",12,"Boaz Serson","OH",3,0,1,0,2,0.5,0,0,0,0,0,0,0,0,1,0
"CSUN","2025-2026",2025-01-24,"CSUN","Big West","UCLA","MPSF","Home",5,"Joao Avila","OH",3,0,5,2,14,0.214,1,0,3,4,2,0,0,0,5,0
"CSUN","2025-2026",2025-01-24,"CSUN","Big West","UCLA","MPSF","Home",2,"Lorenzo Bertozzi","OH",2,0,2,1,6,0.167,1,0,0,1,2,0,0,0,2,0
"CSUN","2025-2026",2025-01-24,"CSUN","Big West","UCLA","MPSF","Home",23,"Donovan Constable","S",4,0,4,1,6,0.5,23,3,5,6,0,0,0,0,7,0
"CSUN","2025-2026",2025-01-24,"CSUN","Big West","UCLA","MPSF","Home",20,"Joao Favarim","MB",4,0,2,0,4,0.5,0,0,1,0,0,1,1,1,3.5,0
"CSUN","2025-2026",2025-01-24,"CSUN","Big West","UCLA","MPSF","Home",8,"Chris Karnezis","L",4,0,0,0,0,0,1,0,0,4,4,0,0,0,0,0
"CSUN","2025-2026",2025-01-24,"CSUN","Big West","UCLA","MPSF","Home",6,"Hank Kaufman","OH",1,0,1,0,3,0.333,0,0,0,0,0,0,0,0,1,0
"CSUN","2025-2026",2025-01-24,"CSUN","Big West","UCLA","MPSF","Home",24,"Trevor Lau","OH",1,0,1,1,5,0,0,1,1,2,0,0,0,0,2,0
"CSUN","2025-2026",2025-01-24,"CSUN","Big West","UCLA","MPSF","Home",11,"Jackson Payne","MB",4,0,3,2,7,0.143,0,0,2,1,0,0,3,0,4.5,0
"CSUN","2025-2026",2025-01-24,"CSUN","Big West","UCLA","MPSF","Home",18,"Jalen Phillips","OPP",4,0,12,7,35,0.143,0,0,3,1,0,0,4,0,14,0
"CSUN","2025-2026",2025-01-24,"CSUN","Big West","UCLA","MPSF","Home",16,"Braden Pool-Harris","L",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSUN","2025-2026",2025-01-24,"CSUN","Big West","UCLA","MPSF","Home",7,"Matteo Salvador","OH",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSUN","2025-2026",2025-01-24,"CSUN","Big West","UCLA","MPSF","Home",12,"Boaz Serson","OH",4,0,2,10,18,-0.444,2,3,0,4,1,0,0,0,5,0
"CSUN","2025-2026",2025-02-01,"CSUN","Big West","St. Thomas Aquinas","ECC","Home",5,"Joao Avila","OH",3,0,3,1,9,0.222,1,1,0,1,0,0,0,0,4,0
"CSUN","2025-2026",2025-02-01,"CSUN","Big West","St. Thomas Aquinas","ECC","Home",2,"Lorenzo Bertozzi","OH",2,0,5,2,8,0.375,1,0,1,3,0,0,1,0,5.5,0
"CSUN","2025-2026",2025-02-01,"CSUN","Big West","St. Thomas Aquinas","ECC","Home",23,"Donovan Constable","S",3,0,3,0,6,0.5,27,4,5,6,0,0,3,0,8.5,0
"CSUN","2025-2026",2025-02-01,"CSUN","Big West","St. Thomas Aquinas","ECC","Home",1,"Stilian Delibosov","MB",3,0,5,1,9,0.444,0,1,1,0,0,1,3,0,8.5,0
"CSUN","2025-2026",2025-02-01,"CSUN","Big West","St. Thomas Aquinas","ECC","Home",15,"Nir Eitan","MB",1,0,1,0,1,1,0,0,0,0,0,0,2,0,2,0
"CSUN","2025-2026",2025-02-01,"CSUN","Big West","St. Thomas Aquinas","ECC","Home",20,"Joao Favarim","MB",3,0,3,1,5,0.4,0,0,2,2,0,0,1,0,3.5,2
"CSUN","2025-2026",2025-02-01,"CSUN","Big West","St. Thomas Aquinas","ECC","Home",8,"Chris Karnezis","L",2,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0
"CSUN","2025-2026",2025-02-01,"CSUN","Big West","St. Thomas Aquinas","ECC","Home",6,"Hank Kaufman","OH",1,0,2,1,9,0.111,0,0,0,0,0,0,0,0,2,0
"CSUN","2025-2026",2025-02-01,"CSUN","Big West","St. Thomas Aquinas","ECC","Home",24,"Trevor Lau","OH",2,0,3,1,4,0.5,0,0,1,0,0,0,0,0,3,0
"CSUN","2025-2026",2025-02-01,"CSUN","Big West","St. Thomas Aquinas","ECC","Home",9,"Shane Nhem","OPP",1,0,1,2,7,-0.143,0,0,1,0,0,1,2,0,3,0
"CSUN","2025-2026",2025-02-01,"CSUN","Big West","St. Thomas Aquinas","ECC","Home",11,"Jackson Payne","MB",2,0,3,1,7,0.286,0,0,0,2,0,0,1,0,3.5,0
"CSUN","2025-2026",2025-02-01,"CSUN","Big West","St. Thomas Aquinas","ECC","Home",18,"Jalen Phillips","OPP",2,0,3,0,8,0.375,0,0,0,2,0,0,1,0,3.5,0
"CSUN","2025-2026",2025-02-01,"CSUN","Big West","St. Thomas Aquinas","ECC","Home",16,"Braden Pool-Harris","L",1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"CSUN","2025-2026",2025-02-01,"CSUN","Big West","St. Thomas Aquinas","ECC","Home",7,"Matteo Salvador","OH",1,0,1,2,4,-0.25,0,0,0,1,0,0,0,0,1,0
"CSUN","2025-2026",2025-02-01,"CSUN","Big West","St. Thomas Aquinas","ECC","Home",12,"Boaz Serson","OH",2,0,2,0,4,0.5,0,1,1,1,0,0,0,0,3,0
"CSUN","2025-2026",2025-02-02,"CSUN","Big West","George Mason","EIVA","Away",5,"Joao Avila","OH",4,0,7,3,16,0.25,3,0,1,4,0,0,2,0,8,0
"CSUN","2025-2026",2025-02-02,"CSUN","Big West","George Mason","EIVA","Away",2,"Lorenzo Bertozzi","OH",4,0,14,3,27,0.407,0,3,2,5,0,0,2,0,18,0
"CSUN","2025-2026",2025-02-02,"CSUN","Big West","George Mason","EIVA","Away",23,"Donovan Constable","S",4,0,2,1,4,0.25,45,0,3,9,0,0,6,0,5,0
"CSUN","2025-2026",2025-02-02,"CSUN","Big West","George Mason","EIVA","Away",1,"Stilian Delibosov","MB",4,0,5,0,11,0.455,0,3,6,1,0,0,6,0,11,0
"CSUN","2025-2026",2025-02-02,"CSUN","Big West","George Mason","EIVA","Away",20,"Joao Favarim","MB",4,0,5,3,9,0.222,1,0,2,1,0,0,4,0,7,1
"CSUN","2025-2026",2025-02-02,"CSUN","Big West","George Mason","EIVA","Away",8,"Chris Karnezis","L",4,0,0,0,0,0,1,0,0,11,0,0,0,0,0,0
"CSUN","2025-2026",2025-02-02,"CSUN","Big West","George Mason","EIVA","Away",18,"Jalen Phillips","OPP",4,0,22,7,47,0.319,2,2,2,12,0,0,1,0,24.5,0
"CSUN","2025-2026",2025-02-02,"CSUN","Big West","George Mason","EIVA","Away",12,"Boaz Serson","OH",3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"CSUN","2025-2026",2025-02-07,"CSUN","Big West","Dominican (NY)","ECC","Home",5,"Joao Avila","OH",2,0,2,1,3,0.333,0,1,0,2,0,0,0,0,3,0
"CSUN","2025-2026",2025-02-07,"CSUN","Big West","Dominican (NY)","ECC","Home",2,"Lorenzo Bertozzi","OH",1,0,4,3,8,0.125,1,0,1,1,0,0,0,0,4,0
"CSUN","2025-2026",2025-02-07,"CSUN","Big West","Dominican (NY)","ECC","Home",23,"Donovan Constable","S",3,0,4,1,7,0.429,31,3,4,2,0,1,2,0,9,0
"CSUN","2025-2026",2025-02-07,"CSUN","Big West","Dominican (NY)","ECC","Home",1,"Stilian Delibosov","MB",3,0,9,0,11,0.818,2,0,2,0,0,0,3,0,10.5,0
"CSUN","2025-2026",2025-02-07,"CSUN","Big West","Dominican (NY)","ECC","Home",15,"Nir Eitan","MB",1,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0
"CSUN","2025-2026",2025-02-07,"CSUN","Big West","Dominican (NY)","ECC","Home",20,"Joao Favarim","MB",3,0,2,3,5,-0.2,0,0,1,0,0,1,0,0,3,0
"CSUN","2025-2026",2025-02-07,"CSUN","Big West","Dominican (NY)","ECC","Home",8,"Chris Karnezis","L",3,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0
"CSUN","2025-2026",2025-02-07,"CSUN","Big West","Dominican (NY)","ECC","Home",6,"Hank Kaufman","OH",2,0,4,2,11,0.182,1,0,1,1,0,0,1,0,4.5,0
"CSUN","2025-2026",2025-02-07,"CSUN","Big West","Dominican (NY)","ECC","Home",24,"Trevor Lau","OH",1,0,5,1,6,0.667,0,1,0,1,0,0,0,0,6,0
"CSUN","2025-2026",2025-02-07,"CSUN","Big West","Dominican (NY)","ECC","Home",9,"Shane Nhem","OPP",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSUN","2025-2026",2025-02-07,"CSUN","Big West","Dominican (NY)","ECC","Home",11,"Jackson Payne","MB",1,0,1,0,1,1,0,1,0,2,0,0,0,0,2,0
"CSUN","2025-2026",2025-02-07,"CSUN","Big West","Dominican (NY)","ECC","Home",18,"Jalen Phillips","OPP",3,0,7,2,13,0.385,0,3,3,1,0,0,0,0,10,0
"CSUN","2025-2026",2025-02-07,"CSUN","Big West","Dominican (NY)","ECC","Home",16,"Braden Pool-Harris","L",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSUN","2025-2026",2025-02-07,"CSUN","Big West","Dominican (NY)","ECC","Home",7,"Matteo Salvador","OH",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSUN","2025-2026",2025-02-07,"CSUN","Big West","Dominican (NY)","ECC","Home",12,"Boaz Serson","OH",1,0,1,2,7,-0.143,1,0,0,0,1,0,0,0,1,0
"CSUN","2025-2026",2025-02-08,"CSUN","Big West","Pepperdine","MPSF","Away",5,"Joao Avila","OH",1,0,1,1,5,0,1,0,1,1,0,0,0,0,1,0
"CSUN","2025-2026",2025-02-08,"CSUN","Big West","Pepperdine","MPSF","Away",2,"Lorenzo Bertozzi","OH",4,0,9,4,18,0.278,1,2,1,6,0,0,2,0,12,0
"CSUN","2025-2026",2025-02-08,"CSUN","Big West","Pepperdine","MPSF","Away",23,"Donovan Constable","S",4,0,3,1,13,0.154,44,1,4,5,0,1,3,1,6.5,0
"CSUN","2025-2026",2025-02-08,"CSUN","Big West","Pepperdine","MPSF","Away",1,"Stilian Delibosov","MB",4,0,8,0,13,0.615,1,2,2,5,0,1,4,1,13,0
"CSUN","2025-2026",2025-02-08,"CSUN","Big West","Pepperdine","MPSF","Away",20,"Joao Favarim","MB",4,0,5,1,11,0.364,0,0,0,0,0,0,3,0,6.5,0
"CSUN","2025-2026",2025-02-08,"CSUN","Big West","Pepperdine","MPSF","Away",8,"Chris Karnezis","L",4,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0
"CSUN","2025-2026",2025-02-08,"CSUN","Big West","Pepperdine","MPSF","Away",24,"Trevor Lau","OH",4,0,5,6,12,-0.083,1,0,1,4,0,0,2,0,6,0
"CSUN","2025-2026",2025-02-08,"CSUN","Big West","Pepperdine","MPSF","Away",25,"Jalen Phillips","OPP",4,0,19,8,41,0.268,0,4,3,5,0,0,3,1,24.5,0
"CSUN","2025-2026",2025-02-08,"CSUN","Big West","Pepperdine","MPSF","Away",12,"Boaz Serson","OH",2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
"CSUN","2025-2026",2025-02-14,"CSUN","Big West","Jessup","DI Independent","Home",5,"Joao Avila","OH",2,0,3,3,9,0,0,0,2,3,0,0,0,0,3,0
"CSUN","2025-2026",2025-02-14,"CSUN","Big West","Jessup","DI Independent","Home",2,"Lorenzo Bertozzi","OH",4,0,9,0,15,0.6,2,1,3,9,1,0,1,1,10.5,0
"CSUN","2025-2026",2025-02-14,"CSUN","Big West","Jessup","DI Independent","Home",23,"Donovan Constable","S",4,0,2,1,4,0.25,39,4,4,5,0,0,3,0,7.5,0
"CSUN","2025-2026",2025-02-14,"CSUN","Big West","Jessup","DI Independent","Home",1,"Stilian Delibosov","MB",4,0,10,2,13,0.615,0,5,2,0,0,0,4,0,17,0
"CSUN","2025-2026",2025-02-14,"CSUN","Big West","Jessup","DI Independent","Home",20,"Joao Favarim","MB",4,0,7,1,10,0.6,1,1,2,1,0,0,2,0,9,0
"CSUN","2025-2026",2025-02-14,"CSUN","Big West","Jessup","DI Independent","Home",8,"Chris Karnezis","L",4,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0
"CSUN","2025-2026",2025-02-14,"CSUN","Big West","Jessup","DI Independent","Home",24,"Trevor Lau","OH",2,0,7,2,16,0.313,0,0,2,3,1,0,1,0,7.5,0
"CSUN","2025-2026",2025-02-14,"CSUN","Big West","Jessup","DI Independent","Home",9,"Shane Nhem","OPP",2,0,5,2,9,0.333,0,0,0,1,0,0,2,0,6,0
"CSUN","2025-2026",2025-02-14,"CSUN","Big West","Jessup","DI Independent","Home",18,"Jalen Phillips","OPP",2,0,6,1,12,0.417,0,0,3,3,0,0,0,1,6,0
"CSUN","2025-2026",2025-02-14,"CSUN","Big West","Jessup","DI Independent","Home",16,"Braden Pool-Harris","L",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSUN","2025-2026",2025-02-14,"CSUN","Big West","Jessup","DI Independent","Home",12,"Boaz Serson","OH",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSUN","2025-2026",2025-02-19,"CSUN","Big West","Grand Canyon","MPSF","Home",5,"Joao Avila","OH",4,0,4,2,9,0.222,0,0,2,7,0,0,1,0,4.5,0
"CSUN","2025-2026",2025-02-19,"CSUN","Big West","Grand Canyon","MPSF","Home",2,"Lorenzo Bertozzi","OH",4,0,12,5,30,0.233,1,3,6,7,0,0,3,0,16.5,0
"CSUN","2025-2026",2025-02-19,"CSUN","Big West","Grand Canyon","MPSF","Home",23,"Donovan Constable","S",4,0,2,1,5,0.2,37,2,4,5,0,0,4,1,6,0
"CSUN","2025-2026",2025-02-19,"CSUN","Big West","Grand Canyon","MPSF","Home",1,"Stilian Delibosov","MB",4,0,5,2,10,0.3,0,0,4,1,0,0,5,0,7.5,0
"CSUN","2025-2026",2025-02-19,"CSUN","Big West","Grand Canyon","MPSF","Home",20,"Joao Favarim","MB",4,0,4,3,10,0.1,0,0,2,2,0,2,3,0,7.5,0
"CSUN","2025-2026",2025-02-19,"CSUN","Big West","Grand Canyon","MPSF","Home",8,"Chris Karnezis","L",4,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0
"CSUN","2025-2026",2025-02-19,"CSUN","Big West","Grand Canyon","MPSF","Home",18,"Jalen Phillips","OPP",4,0,19,8,40,0.275,1,3,4,3,0,0,4,0,24,0
"CSUN","2025-2026",2025-02-19,"CSUN","Big West","Grand Canyon","MPSF","Home",12,"Boaz Serson","OH",2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"CSUN","2025-2026",2025-02-28,"CSUN","Big West","Cal Lutheran","DIII Independent","Home",5,"Joao Avila","OH",3,0,5,2,12,0.25,0,2,3,5,2,1,1,0,8.5,0
"CSUN","2025-2026",2025-02-28,"CSUN","Big West","Cal Lutheran","DIII Independent","Home",2,"Lorenzo Bertozzi","OH",3,0,10,3,17,0.412,0,3,2,4,3,0,1,0,13.5,0
"CSUN","2025-2026",2025-02-28,"CSUN","Big West","Cal Lutheran","DIII Independent","Home",23,"Donovan Constable","S",3,0,1,3,4,-0.5,32,2,3,2,0,0,3,0,4.5,0
"CSUN","2025-2026",2025-02-28,"CSUN","Big West","Cal Lutheran","DIII Independent","Home",1,"Stilian Delibosov","MB",3,0,7,2,14,0.357,0,4,3,0,0,0,4,1,13,0
"CSUN","2025-2026",2025-02-28,"CSUN","Big West","Cal Lutheran","DIII Independent","Home",20,"Joao Favarim","MB",3,0,3,1,4,0.5,0,1,2,0,0,0,1,0,4.5,0
"CSUN","2025-2026",2025-02-28,"CSUN","Big West","Cal Lutheran","DIII Independent","Home",8,"Chris Karnezis","L",3,0,0,0,0,0,2,0,0,9,0,0,0,0,0,0
"CSUN","2025-2026",2025-02-28,"CSUN","Big West","Cal Lutheran","DIII Independent","Home",18,"Jalen Phillips","OPP",3,0,9,3,20,0.3,0,2,3,4,0,0,1,0,11.5,0
"CSUN","2025-2026",2025-03-03,"CSUN","Big West","Sacred Heart","EIVA","Home",5,"Joao Avila","OH",3,0,5,1,7,0.571,1,0,1,2,2,0,2,0,6,0
"CSUN","2025-2026",2025-03-03,"CSUN","Big West","Sacred Heart","EIVA","Home",2,"Lorenzo Bertozzi","OH",3,0,9,1,16,0.5,0,0,3,0,1,0,1,0,9.5,0
"CSUN","2025-2026",2025-03-03,"CSUN","Big West","Sacred Heart","EIVA","Home",23,"Donovan Constable","S",3,0,3,0,4,0.75,31,1,4,2,0,2,0,0,6,0
"CSUN","2025-2026",2025-03-03,"CSUN","Big West","Sacred Heart","EIVA","Home",1,"Stilian Delibosov","MB",3,0,7,0,9,0.778,0,0,4,0,0,0,3,0,8.5,0
"CSUN","2025-2026",2025-03-03,"CSUN","Big West","Sacred Heart","EIVA","Home",15,"Nir Eitan","MB",1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0
"CSUN","2025-2026",2025-03-03,"CSUN","Big West","Sacred Heart","EIVA","Home",20,"Joao Favarim","MB",3,0,3,0,4,0.75,0,1,2,2,0,0,1,1,4.5,0
"CSUN","2025-2026",2025-03-03,"CSUN","Big West","Sacred Heart","EIVA","Home",8,"Chris Karnezis","L",3,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0
"CSUN","2025-2026",2025-03-03,"CSUN","Big West","Sacred Heart","EIVA","Home",24,"Trevor Lau","OH",1,0,1,1,3,0,0,0,1,0,0,0,0,0,1,0
"CSUN","2025-2026",2025-03-03,"CSUN","Big West","Sacred Heart","EIVA","Home",18,"Jalen Phillips","OPP",3,0,8,2,15,0.4,0,4,1,3,0,1,2,0,14,0
