"team","Season","Date","Team","Conference","Opponent Team","Opponent Conference","Location","Number","Player","P","S","MS","Kills","Errors","TotalAttacks","HitPct","Assists","Aces","SErr","Digs","RErr","BlockSolos","BlockAssists","BErr","PTS","BHE"
"CSUN","2024-2025",2024-01-04,"CSUN","Big West","Grand Canyon","MPSF","Home",2,"Lorenzo Bertozzi","OH",2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"CSUN","2024-2025",2024-01-04,"CSUN","Big West","Grand Canyon","MPSF","Home",23,"Donovan Constable","S",3,0,0,0,0,0,31,2,5,3,0,1,2,0,4,0
"CSUN","2024-2025",2024-01-04,"CSUN","Big West","Grand Canyon","MPSF","Home",22,"Taylan Cook","L",3,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0
"CSUN","2024-2025",2024-01-04,"CSUN","Big West","Grand Canyon","MPSF","Home",7,"Kyle Hobus","OH",3,0,11,10,26,0.038,0,1,4,2,1,0,3,0,13.5,0
"CSUN","2024-2025",2024-01-04,"CSUN","Big West","Grand Canyon","MPSF","Home",8,"Chris Karnezis","L",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSUN","2024-2025",2024-01-04,"CSUN","Big West","Grand Canyon","MPSF","Home",15,"Malcolm King","MB",3,0,3,0,6,0.5,0,1,2,0,0,0,5,0,6.5,0
"CSUN","2024-2025",2024-01-04,"CSUN","Big West","Grand Canyon","MPSF","Home",18,"Jalen Phillips","OPP",3,0,9,4,16,0.313,1,0,4,1,0,0,2,0,10,0
"CSUN","2024-2025",2024-01-04,"CSUN","Big West","Grand Canyon","MPSF","Home",16,"Jano Tello","OH",3,0,5,2,11,0.273,0,0,4,0,0,0,2,0,6,0
"CSUN","2024-2025",2024-01-04,"CSUN","Big West","Grand Canyon","MPSF","Home",12,"Griffin Walters","OH",3,0,6,3,17,0.176,0,2,1,2,1,0,0,0,8,0
"CSUN","2024-2025",2024-01-05,"CSUN","Big West","NJIT","EIVA","Home",2,"Lorenzo Bertozzi","OH",3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"CSUN","2024-2025",2024-01-05,"CSUN","Big West","NJIT","EIVA","Home",23,"Donovan Constable","S",4,0,0,0,1,0,39,1,4,3,0,1,3,0,3.5,1
"CSUN","2024-2025",2024-01-05,"CSUN","Big West","NJIT","EIVA","Home",22,"Taylan Cook","L",4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"CSUN","2024-2025",2024-01-05,"CSUN","Big West","NJIT","EIVA","Home",13,"Owen Douphner","S",3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"CSUN","2024-2025",2024-01-05,"CSUN","Big West","NJIT","EIVA","Home",7,"Kyle Hobus","OH",4,0,12,5,23,0.304,0,3,4,2,0,0,3,1,16.5,0
"CSUN","2024-2025",2024-01-05,"CSUN","Big West","NJIT","EIVA","Home",8,"Chris Karnezis","L",4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
"CSUN","2024-2025",2024-01-05,"CSUN","Big West","NJIT","EIVA","Home",15,"Malcolm King","MB",4,0,4,1,6,0.5,0,3,7,1,0,1,3,0,9.5,0
"CSUN","2024-2025",2024-01-05,"CSUN","Big West","NJIT","EIVA","Home",11,"Jackson Payne","MB",3,0,6,0,7,0.857,0,1,4,0,0,1,3,0,9.5,0
"CSUN","2024-2025",2024-01-05,"CSUN","Big West","NJIT","EIVA","Home",18,"Jalen Phillips","OPP",4,0,12,3,23,0.391,1,0,2,5,0,0,2,0,13,0
"CSUN","2024-2025",2024-01-05,"CSUN","Big West","NJIT","EIVA","Home",16,"Jano Tello","OH",1,0,2,2,4,0,0,0,1,0,0,0,0,0,2,0
"CSUN","2024-2025",2024-01-05,"CSUN","Big West","NJIT","EIVA","Home",12,"Griffin Walters","OH",4,0,7,5,19,0.105,1,1,5,4,1,0,0,0,8,0
"CSUN","2024-2025",2024-01-06,"CSUN","Big West","George Mason","EIVA","Home",2,"Lorenzo Bertozzi","OH",4,0,1,2,4,-0.25,0,1,2,3,0,0,0,0,2,0
"CSUN","2024-2025",2024-01-06,"CSUN","Big West","George Mason","EIVA","Home",21,"Cody Bowker","OH",1,0,1,0,1,1,0,1,1,0,0,0,0,0,2,0
"CSUN","2024-2025",2024-01-06,"CSUN","Big West","George Mason","EIVA","Home",23,"Donovan Constable","S",4,0,1,1,2,0,44,0,7,5,0,2,1,1,3.5,0
"CSUN","2024-2025",2024-01-06,"CSUN","Big West","George Mason","EIVA","Home",22,"Taylan Cook","L",4,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
"CSUN","2024-2025",2024-01-06,"CSUN","Big West","George Mason","EIVA","Home",13,"Owen Douphner","S",1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
"CSUN","2024-2025",2024-01-06,"CSUN","Big West","George Mason","EIVA","Home",7,"Kyle Hobus","OH",4,0,12,5,30,0.233,0,1,7,2,3,0,3,1,14.5,0
"CSUN","2024-2025",2024-01-06,"CSUN","Big West","George Mason","EIVA","Home",8,"Chris Karnezis","L",4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
"CSUN","2024-2025",2024-01-06,"CSUN","Big West","George Mason","EIVA","Home",15,"Malcolm King","MB",4,0,5,0,6,0.833,0,1,4,0,0,0,3,0,7.5,0
"CSUN","2024-2025",2024-01-06,"CSUN","Big West","George Mason","EIVA","Home",11,"Jackson Payne","MB",4,0,2,2,8,0,0,1,2,0,0,0,3,0,4.5,0
"CSUN","2024-2025",2024-01-06,"CSUN","Big West","George Mason","EIVA","Home",18,"Jalen Phillips","OPP",4,0,14,8,29,0.207,0,1,5,3,0,1,2,0,17,0
"CSUN","2024-2025",2024-01-06,"CSUN","Big West","George Mason","EIVA","Home",16,"Jano Tello","OH",2,0,1,0,4,0.25,0,0,1,0,0,0,1,0,1.5,0
"CSUN","2024-2025",2024-01-06,"CSUN","Big West","George Mason","EIVA","Home",12,"Griffin Walters","OH",4,0,10,3,19,0.368,1,2,3,4,0,0,2,0,13,0
"CSUN","2024-2025",2024-01-12,"CSUN","Big West","Harvard","EIVA","Home",2,"Lorenzo Bertozzi","OH",4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"CSUN","2024-2025",2024-01-12,"CSUN","Big West","Harvard","EIVA","Home",23,"Donovan Constable","S",4,0,4,0,5,0.8,48,1,2,4,0,0,3,0,6.5,0
"CSUN","2024-2025",2024-01-12,"CSUN","Big West","Harvard","EIVA","Home",22,"Taylan Cook","L",4,0,0,0,0,0,5,0,0,2,3,0,0,1,0,0
"CSUN","2024-2025",2024-01-12,"CSUN","Big West","Harvard","EIVA","Home",7,"Kyle Hobus","OH",4,0,17,6,29,0.379,1,4,4,6,0,0,4,1,23,0
"CSUN","2024-2025",2024-01-12,"CSUN","Big West","Harvard","EIVA","Home",8,"Chris Karnezis","L",4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"CSUN","2024-2025",2024-01-12,"CSUN","Big West","Harvard","EIVA","Home",15,"Malcolm King","MB",4,0,3,0,9,0.333,0,1,4,3,0,0,6,0,7,0
"CSUN","2024-2025",2024-01-12,"CSUN","Big West","Harvard","EIVA","Home",24,"Trevor Lau","OH",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSUN","2024-2025",2024-01-12,"CSUN","Big West","Harvard","EIVA","Home",11,"Jackson Payne","MB",4,0,6,3,16,0.188,1,0,2,2,0,0,1,1,6.5,0
"CSUN","2024-2025",2024-01-12,"CSUN","Big West","Harvard","EIVA","Home",18,"Jalen Phillips","OPP",4,0,18,5,33,0.394,0,0,5,4,0,0,1,1,18.5,0
"CSUN","2024-2025",2024-01-12,"CSUN","Big West","Harvard","EIVA","Home",12,"Griffin Walters","OH",4,0,15,3,22,0.545,1,3,5,3,1,1,1,0,19.5,0
"CSUN","2024-2025",2024-01-16,"CSUN","Big West","Cal Lutheran","DIII Independent","Home",2,"Lorenzo Bertozzi","OH",2,0,9,3,14,0.429,0,0,2,1,0,0,0,0,9,0
"CSUN","2024-2025",2024-01-16,"CSUN","Big West","Cal Lutheran","DIII Independent","Home",21,"Cody Bowker","OH",2,0,4,3,10,0.1,2,0,2,1,0,0,1,0,4.5,0
"CSUN","2024-2025",2024-01-16,"CSUN","Big West","Cal Lutheran","DIII Independent","Home",23,"Donovan Constable","S",2,0,1,0,1,1,20,0,3,1,0,0,1,0,1.5,0
"CSUN","2024-2025",2024-01-16,"CSUN","Big West","Cal Lutheran","DIII Independent","Home",22,"Taylan Cook","L",2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"CSUN","2024-2025",2024-01-16,"CSUN","Big West","Cal Lutheran","DIII Independent","Home",13,"Owen Douphner","S",2,0,2,0,3,0.667,14,1,0,1,0,1,1,0,4.5,0
"CSUN","2024-2025",2024-01-16,"CSUN","Big West","Cal Lutheran","DIII Independent","Home",20,"Nir Eitan","MB",2,0,1,0,3,0.333,1,0,2,0,0,1,0,1,2,0
"CSUN","2024-2025",2024-01-16,"CSUN","Big West","Cal Lutheran","DIII Independent","Home",14,"Niall Finnegan","MB",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"CSUN","2024-2025",2024-01-16,"CSUN","Big West","Cal Lutheran","DIII Independent","Home",7,"Kyle Hobus","OH",2,0,5,1,8,0.5,0,2,2,0,0,1,1,0,8.5,0
"CSUN","2024-2025",2024-01-16,"CSUN","Big West","Cal Lutheran","DIII Independent","Home",8,"Chris Karnezis","L",3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
"CSUN","2024-2025",2024-01-16,"CSUN","Big West","Cal Lutheran","DIII Independent","Home",15,"Malcolm King","MB",1,0,0,1,2,-0.5,0,0,1,0,0,0,1,0,0.5,0
"CSUN","2024-2025",2024-01-16,"CSUN","Big West","Cal Lutheran","DIII Independent","Home",24,"Trevor Lau","OH",2,0,5,1,9,0.444,0,0,2,0,0,0,0,0,5,0
"CSUN","2024-2025",2024-01-16,"CSUN","Big West","Cal Lutheran","DIII Independent","Home",11,"Jackson Payne","MB",2,0,3,0,3,1,0,0,3,0,0,0,2,1,4,0
"CSUN","2024-2025",2024-01-16,"CSUN","Big West","Cal Lutheran","DIII Independent","Home",18,"Jalen Phillips","OPP",2,0,5,0,8,0.625,1,1,2,0,0,0,1,0,6.5,0
"CSUN","2024-2025",2024-01-16,"CSUN","Big West","Cal Lutheran","DIII Independent","Home",16,"Jano Tello","OH",2,0,1,2,5,-0.2,0,0,2,0,0,1,1,0,2.5,0
"CSUN","2024-2025",2024-01-16,"CSUN","Big West","Cal Lutheran","DIII Independent","Home",12,"Griffin Walters","OH",2,0,6,1,10,0.5,0,0,1,0,0,0,0,0,6,0
"CSUN","2024-2025",2024-01-19,"CSUN","Big West","Princeton","EIVA","Home",2,"Lorenzo Bertozzi","OH",3,0,1,0,2,0.5,0,2,2,0,0,0,0,0,3,0
"CSUN","2024-2025",2024-01-19,"CSUN","Big West","Princeton","EIVA","Home",23,"Donovan Constable","S",5,0,2,1,4,0.25,55,0,5,3,0,0,2,0,3,0
"CSUN","2024-2025",2024-01-19,"CSUN","Big West","Princeton","EIVA","Home",22,"Taylan Cook","L",5,0,0,0,0,0,1,0,0,1,5,0,0,0,0,0
"CSUN","2024-2025",2024-01-19,"CSUN","Big West","Princeton","EIVA","Home",13,"Owen Douphner","S",4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"CSUN","2024-2025",2024-01-19,"CSUN","Big West","Princeton","EIVA","Home",7,"Kyle Hobus","OH",5,0,10,7,30,0.1,1,2,7,5,0,0,1,1,12.5,0
"CSUN","2024-2025",2024-01-19,"CSUN","Big West","Princeton","EIVA","Home",8,"Chris Karnezis","L",5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
"CSUN","2024-2025",2024-01-19,"CSUN","Big West","Princeton","EIVA","Home",15,"Malcolm King","MB",5,0,9,1,12,0.667,0,0,5,2,0,0,1,1,9.5,0
"CSUN","2024-2025",2024-01-19,"CSUN","Big West","Princeton","EIVA","Home",24,"Trevor Lau","OH",2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"CSUN","2024-2025",2024-01-19,"CSUN","Big West","Princeton","EIVA","Home",11,"Jackson Payne","MB",1,0,0,1,1,-1,1,0,1,0,0,0,0,0,0,0
"CSUN","2024-2025",2024-01-19,"CSUN","Big West","Princeton","EIVA","Home",18,"Jalen Phillips","OPP",5,0,21,5,33,0.485,0,5,4,5,0,0,3,0,27.5,0
"CSUN","2024-2025",2024-01-19,"CSUN","Big West","Princeton","EIVA","Home",16,"Jano Tello","OH",4,0,7,1,8,0.75,0,2,3,0,0,0,4,0,11,0
"CSUN","2024-2025",2024-01-19,"CSUN","Big West","Princeton","EIVA","Home",12,"Griffin Walters","OH",5,0,14,4,28,0.357,1,3,4,5,1,0,0,0,17,0
"CSUN","2024-2025",2024-01-24,"CSUN","Big West","Southern California","MPSF","Away",2,"Lorenzo Bertozzi","OH",4,0,1,0,1,1,0,1,3,0,0,0,0,0,2,0
"CSUN","2024-2025",2024-01-24,"CSUN","Big West","Southern California","MPSF","Away",23,"Donovan Constable","S",5,0,3,1,6,0.333,43,0,6,5,0,0,4,0,5,0
"CSUN","2024-2025",2024-01-24,"CSUN","Big West","Southern California","MPSF","Away",22,"Taylan Cook","L",5,0,0,0,0,0,2,0,0,9,4,0,0,0,0,0
"CSUN","2024-2025",2024-01-24,"CSUN","Big West","Southern California","MPSF","Away",13,"Owen Douphner","S",2,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0
"CSUN","2024-2025",2024-01-24,"CSUN","Big West","Southern California","MPSF","Away",7,"Kyle Hobus","OH",5,0,23,6,43,0.395,1,1,2,5,2,0,3,1,25.5,0
"CSUN","2024-2025",2024-01-24,"CSUN","Big West","Southern California","MPSF","Away",15,"Malcolm King","MB",5,0,3,3,7,0,0,1,9,2,0,0,6,0,7,0
"CSUN","2024-2025",2024-01-24,"CSUN","Big West","Southern California","MPSF","Away",24,"Trevor Lau","OH",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"CSUN","2024-2025",2024-01-24,"CSUN","Big West","Southern California","MPSF","Away",18,"Jalen Phillips","OPP",5,0,14,3,29,0.379,1,2,3,2,0,0,2,0,17,0
"CSUN","2024-2025",2024-01-24,"CSUN","Big West","Southern California","MPSF","Away",16,"Jano Tello","OH",5,0,4,0,5,0.8,2,1,3,0,1,0,1,0,5.5,0
"CSUN","2024-2025",2024-01-24,"CSUN","Big West","Southern California","MPSF","Away",12,"Griffin Walters","OH",5,0,8,4,22,0.182,3,3,5,3,0,1,0,0,12,0
"CSUN","2024-2025",2024-01-27,"CSUN","Big West","Central St. (OH)","SIAC","Home",2,"Lorenzo Bertozzi","OH",3,0,4,1,7,0.429,0,1,2,2,0,0,0,0,5,0
"CSUN","2024-2025",2024-01-27,"CSUN","Big West","Central St. (OH)","SIAC","Home",21,"Cody Bowker","OH",1,0,1,2,4,-0.25,0,0,0,1,0,0,0,0,1,0
"CSUN","2024-2025",2024-01-27,"CSUN","Big West","Central St. (OH)","SIAC","Home",23,"Donovan Constable","S",3,0,2,0,2,1,22,0,1,1,0,0,0,0,2,0
"CSUN","2024-2025",2024-01-27,"CSUN","Big West","Central St. (OH)","SIAC","Home",22,"Taylan Cook","L",3,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0
"CSUN","2024-2025",2024-01-27,"CSUN","Big West","Central St. (OH)","SIAC","Home",13,"Owen Douphner","S",1,0,0,0,0,0,5,0,1,1,0,0,0,0,0,0
"CSUN","2024-2025",2024-01-27,"CSUN","Big West","Central St. (OH)","SIAC","Home",7,"Kyle Hobus","OH",3,0,6,6,20,0,0,3,2,1,0,0,2,0,10,0
"CSUN","2024-2025",2024-01-27,"CSUN","Big West","Central St. (OH)","SIAC","Home",8,"Chris Karnezis","L",3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"CSUN","2024-2025",2024-01-27,"CSUN","Big West","Central St. (OH)","SIAC","Home",15,"Malcolm King","MB",3,0,6,0,8,0.75,0,5,4,0,0,1,4,0,14,0
"CSUN","2024-2025",2024-01-27,"CSUN","Big West","Central St. (OH)","SIAC","Home",11,"Jackson Payne","MB",1,0,2,0,2,1,1,0,0,0,0,0,1,0,2.5,0
"CSUN","2024-2025",2024-01-27,"CSUN","Big West","Central St. (OH)","SIAC","Home",18,"Jalen Phillips","OPP",3,0,7,3,12,0.333,0,0,3,2,0,0,2,0,8,0
"CSUN","2024-2025",2024-01-27,"CSUN","Big West","Central St. (OH)","SIAC","Home",17,"Matteo Salvador","OH",1,0,1,0,1,1,0,0,1,0,1,0,1,0,1.5,0
"CSUN","2024-2025",2024-01-27,"CSUN","Big West","Central St. (OH)","SIAC","Home",16,"Jano Tello","OH",3,0,2,0,5,0.4,0,0,3,0,0,0,1,0,2.5,0
"CSUN","2024-2025",2024-01-27,"CSUN","Big West","Central St. (OH)","SIAC","Home",12,"Griffin Walters","OH",3,0,3,1,5,0.4,0,3,2,5,0,0,1,0,6.5,0
"CSUN","2024-2025",2024-02-02,"CSUN","Big West","Stanford","MPSF","Away",2,"Lorenzo Bertozzi","OH",4,0,3,1,7,0.286,0,0,2,0,0,0,0,0,3,0
"CSUN","2024-2025",2024-02-02,"CSUN","Big West","Stanford","MPSF","Away",21,"Cody Bowker","OH",1,0,0,1,1,-1,0,0,0,1,0,0,0,0,0,0
"CSUN","2024-2025",2024-02-02,"CSUN","Big West","Stanford","MPSF","Away",23,"Donovan Constable","S",4,0,2,2,5,0,36,0,6,5,0,0,3,0,3.5,0
"CSUN","2024-2025",2024-02-02,"CSUN","Big West","Stanford","MPSF","Away",22,"Taylan Cook","L",4,0,0,0,0,0,3,0,0,3,4,0,0,0,0,0
"CSUN","2024-2025",2024-02-02,"CSUN","Big West","Stanford","MPSF","Away",13,"Owen Douphner","S",2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"CSUN","2024-2025",2024-02-02,"CSUN","Big West","Stanford","MPSF","Away",20,"Nir Eitan","MB",1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0
"CSUN","2024-2025",2024-02-02,"CSUN","Big West","Stanford","MPSF","Away",7,"Kyle Hobus","OH",4,0,10,5,31,0.161,1,1,5,4,2,4,2,0,16,0
"CSUN","2024-2025",2024-02-02,"CSUN","Big West","Stanford","MPSF","Away",8,"Chris Karnezis","L",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSUN","2024-2025",2024-02-02,"CSUN","Big West","Stanford","MPSF","Away",15,"Malcolm King","MB",4,0,2,1,6,0.167,0,0,4,0,0,0,1,0,2.5,0
"CSUN","2024-2025",2024-02-02,"CSUN","Big West","Stanford","MPSF","Away",11,"Jackson Payne","MB",1,0,1,0,1,1,0,0,0,0,0,0,1,0,1.5,0
"CSUN","2024-2025",2024-02-02,"CSUN","Big West","Stanford","MPSF","Away",18,"Jalen Phillips","OPP",4,0,11,6,22,0.227,0,0,3,2,0,0,0,1,11,0
"CSUN","2024-2025",2024-02-02,"CSUN","Big West","Stanford","MPSF","Away",16,"Jano Tello","OH",4,0,7,1,9,0.667,0,0,3,0,0,0,3,1,8.5,0
"CSUN","2024-2025",2024-02-02,"CSUN","Big West","Stanford","MPSF","Away",12,"Griffin Walters","OH",4,0,7,3,19,0.211,0,0,4,3,4,0,1,0,7.5,0
"CSUN","2024-2025",2024-02-03,"CSUN","Big West","Stanford","MPSF","Away",2,"Lorenzo Bertozzi","OH",4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"CSUN","2024-2025",2024-02-03,"CSUN","Big West","Stanford","MPSF","Away",23,"Donovan Constable","S",4,0,0,0,1,0,52,2,6,6,0,1,3,0,4.5,0
"CSUN","2024-2025",2024-02-03,"CSUN","Big West","Stanford","MPSF","Away",22,"Taylan Cook","L",4,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0
"CSUN","2024-2025",2024-02-03,"CSUN","Big West","Stanford","MPSF","Away",13,"Owen Douphner","S",2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"CSUN","2024-2025",2024-02-03,"CSUN","Big West","Stanford","MPSF","Away",7,"Kyle Hobus","OH",4,0,22,5,41,0.415,0,1,2,5,2,1,2,0,25,0
"CSUN","2024-2025",2024-02-03,"CSUN","Big West","Stanford","MPSF","Away",8,"Chris Karnezis","L",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSUN","2024-2025",2024-02-03,"CSUN","Big West","Stanford","MPSF","Away",15,"Malcolm King","MB",4,0,0,2,4,-0.5,0,1,7,0,0,1,3,0,3.5,0
"CSUN","2024-2025",2024-02-03,"CSUN","Big West","Stanford","MPSF","Away",18,"Jalen Phillips","OPP",4,0,19,5,34,0.412,0,0,2,8,0,0,2,0,20,0
"CSUN","2024-2025",2024-02-03,"CSUN","Big West","Stanford","MPSF","Away",16,"Jano Tello","OH",4,0,8,1,11,0.636,0,0,3,2,0,0,3,0,9.5,0
"CSUN","2024-2025",2024-02-03,"CSUN","Big West","Stanford","MPSF","Away",12,"Griffin Walters","OH",4,0,11,3,24,0.333,1,1,8,5,2,0,0,0,12,0
"CSUN","2024-2025",2024-02-07,"CSUN","Big West","UC Merced","DI Independent","Home",2,"Lorenzo Bertozzi","OH",4,0,4,0,4,1,0,1,4,4,0,0,0,0,5,0
"CSUN","2024-2025",2024-02-07,"CSUN","Big West","UC Merced","DI Independent","Home",21,"Cody Bowker","OH",1,0,3,1,5,0.4,0,0,3,0,0,0,3,0,4.5,0
"CSUN","2024-2025",2024-02-07,"CSUN","Big West","UC Merced","DI Independent","Home",23,"Donovan Constable","S",4,0,2,1,5,0.2,43,0,6,5,0,0,1,1,2.5,0
"CSUN","2024-2025",2024-02-07,"CSUN","Big West","UC Merced","DI Independent","Home",22,"Taylan Cook","L",4,0,0,0,0,0,2,0,0,7,1,0,0,0,0,0
"CSUN","2024-2025",2024-02-07,"CSUN","Big West","UC Merced","DI Independent","Home",13,"Owen Douphner","S",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSUN","2024-2025",2024-02-07,"CSUN","Big West","UC Merced","DI Independent","Home",20,"Nir Eitan","MB",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSUN","2024-2025",2024-02-07,"CSUN","Big West","UC Merced","DI Independent","Home",7,"Kyle Hobus","OH",4,0,14,4,23,0.435,2,0,5,3,0,0,1,0,14.5,0
"CSUN","2024-2025",2024-02-07,"CSUN","Big West","UC Merced","DI Independent","Home",8,"Chris Karnezis","L",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSUN","2024-2025",2024-02-07,"CSUN","Big West","UC Merced","DI Independent","Home",15,"Malcolm King","MB",4,0,5,2,9,0.333,0,4,2,2,0,1,3,1,11.5,0
"CSUN","2024-2025",2024-02-07,"CSUN","Big West","UC Merced","DI Independent","Home",18,"Jalen Phillips","OPP",4,0,11,4,23,0.304,0,0,4,2,0,0,2,0,12,0
"CSUN","2024-2025",2024-02-07,"CSUN","Big West","UC Merced","DI Independent","Home",17,"Matteo Salvador","OH",3,0,9,0,14,0.643,0,2,4,3,0,0,2,0,12,0
"CSUN","2024-2025",2024-02-07,"CSUN","Big West","UC Merced","DI Independent","Home",16,"Jano Tello","OH",4,0,4,3,10,0.1,0,1,4,2,0,0,3,0,6.5,0
"CSUN","2024-2025",2024-02-09,"CSUN","Big West","Master's",NA,"Home",2,"Lorenzo Bertozzi","OH",3,0,5,1,9,0.444,0,0,2,4,0,0,1,0,5.5,0
"CSUN","2024-2025",2024-02-09,"CSUN","Big West","Master's",NA,"Home",23,"Donovan Constable","S",3,0,3,1,5,0.4,23,0,4,3,0,0,0,0,3,0
"CSUN","2024-2025",2024-02-09,"CSUN","Big West","Master's",NA,"Home",22,"Taylan Cook","L",3,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0
"CSUN","2024-2025",2024-02-09,"CSUN","Big West","Master's",NA,"Home",13,"Owen Douphner","S",2,0,1,0,1,1,11,1,3,0,0,0,0,0,2,0
"CSUN","2024-2025",2024-02-09,"CSUN","Big West","Master's",NA,"Home",7,"Kyle Hobus","OH",3,0,13,3,23,0.435,1,0,3,5,0,1,1,0,14.5,0
"CSUN","2024-2025",2024-02-09,"CSUN","Big West","Master's",NA,"Home",15,"Malcolm King","MB",3,0,0,1,5,-0.2,1,1,4,2,0,1,1,0,2.5,0
"CSUN","2024-2025",2024-02-09,"CSUN","Big West","Master's",NA,"Home",18,"Jalen Phillips","OPP",2,0,7,3,15,0.267,0,0,3,2,0,1,0,0,8,0
"CSUN","2024-2025",2024-02-09,"CSUN","Big West","Master's",NA,"Home",16,"Jano Tello","OH",3,0,1,0,2,0.5,0,0,3,0,0,0,1,0,1.5,0
"CSUN","2024-2025",2024-02-09,"CSUN","Big West","Master's",NA,"Home",12,"Griffin Walters","OH",3,0,11,4,18,0.389,0,0,4,2,1,0,0,0,11,0
"CSUN","2024-2025",2024-02-14,"CSUN","Big West","Hope Int'l",NA,"Home",2,"Lorenzo Bertozzi","OH",3,0,14,2,26,0.462,0,1,2,1,0,0,1,0,15.5,0
"CSUN","2024-2025",2024-02-14,"CSUN","Big West","Hope Int'l",NA,"Home",21,"Cody Bowker","OH",1,0,3,0,5,0.6,0,0,1,0,0,0,1,0,3.5,0
"CSUN","2024-2025",2024-02-14,"CSUN","Big West","Hope Int'l",NA,"Home",23,"Donovan Constable","S",3,0,1,0,3,0.333,32,1,5,2,0,0,1,0,2.5,0
"CSUN","2024-2025",2024-02-14,"CSUN","Big West","Hope Int'l",NA,"Home",22,"Taylan Cook","L",3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
"CSUN","2024-2025",2024-02-14,"CSUN","Big West","Hope Int'l",NA,"Home",13,"Owen Douphner","S",1,0,0,0,0,0,4,1,0,0,0,0,0,0,1,0
"CSUN","2024-2025",2024-02-14,"CSUN","Big West","Hope Int'l",NA,"Home",20,"Nir Eitan","MB",1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
"CSUN","2024-2025",2024-02-14,"CSUN","Big West","Hope Int'l",NA,"Home",14,"Niall Finnegan","MB",1,0,1,0,1,1,0,0,0,0,0,0,1,0,1.5,0
"CSUN","2024-2025",2024-02-14,"CSUN","Big West","Hope Int'l",NA,"Home",7,"Kyle Hobus","OH",3,0,8,1,10,0.7,1,0,4,2,0,0,0,0,8,0
"CSUN","2024-2025",2024-02-14,"CSUN","Big West","Hope Int'l",NA,"Home",24,"Trevor Lau","OH",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSUN","2024-2025",2024-02-14,"CSUN","Big West","Hope Int'l",NA,"Home",11,"Jackson Payne","MB",3,0,2,2,6,0,0,0,2,2,0,0,2,0,3,0
"CSUN","2024-2025",2024-02-14,"CSUN","Big West","Hope Int'l",NA,"Home",17,"Matteo Salvador","OH",1,0,2,1,5,0.2,0,0,1,0,0,0,0,0,2,0
"CSUN","2024-2025",2024-02-14,"CSUN","Big West","Hope Int'l",NA,"Home",16,"Jano Tello","OH",3,0,3,1,6,0.333,0,2,5,0,0,0,2,0,6,0
"CSUN","2024-2025",2024-02-14,"CSUN","Big West","Hope Int'l",NA,"Home",12,"Griffin Walters","OH",2,0,7,0,12,0.583,0,0,2,3,1,0,2,0,8,0
"CSUN","2024-2025",2024-02-24,"CSUN","Big West","Lewis","MIVA","Home",2,"Lorenzo Bertozzi","OH",5,0,1,4,6,-0.5,0,1,1,0,0,0,0,0,2,0
"CSUN","2024-2025",2024-02-24,"CSUN","Big West","Lewis","MIVA","Home",23,"Donovan Constable","S",5,0,3,0,5,0.6,43,0,3,6,0,0,4,0,5,0
