"team","Season","Date","Team","Conference","Opponent Team","Opponent Conference","Location","Number","Player","P","S","MS","Kills","Errors","TotalAttacks","HitPct","Assists","Aces","SErr","Digs","RErr","BlockSolos","BlockAssists","BErr","PTS","BHE"
"CSUN","2023-2024",2023-01-06,"CSUN","Big West","Southern California","MPSF","Home",22,"Taylan Cook","L",3,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0
"CSUN","2023-2024",2023-01-06,"CSUN","Big West","Southern California","MPSF","Home",7,"Kyle Hobus","OH",3,0,11,6,26,0.192,0,2,3,3,2,1,1,0,14.5,0
"CSUN","2023-2024",2023-01-06,"CSUN","Big West","Southern California","MPSF","Home",15,"Malcolm King","OPP",1,0,1,0,2,0.5,0,0,1,0,0,0,0,0,1,0
"CSUN","2023-2024",2023-01-06,"CSUN","Big West","Southern California","MPSF","Home",9,"Lance Krenik","S",2,0,0,0,0,0,8,0,0,1,0,0,0,0,0,2
"CSUN","2023-2024",2023-01-06,"CSUN","Big West","Southern California","MPSF","Home",11,"Jackson Payne","MB",3,0,3,2,7,0.143,1,0,3,0,0,1,3,0,5.5,0
"CSUN","2023-2024",2023-01-06,"CSUN","Big West","Southern California","MPSF","Home",16,"Jano Tello","OH",3,0,2,3,7,-0.143,0,0,1,0,0,1,3,1,4.5,0
"CSUN","2023-2024",2023-01-06,"CSUN","Big West","Southern California","MPSF","Home",12,"Griffin Walters","OH",3,0,7,5,22,0.091,1,0,5,4,0,0,1,0,7.5,0
"CSUN","2023-2024",2023-01-07,"CSUN","Big West","Lincoln Memorial","DI Independent","Home",2,"Lorenzo Bertozzi","OH",2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"CSUN","2023-2024",2023-01-07,"CSUN","Big West","Lincoln Memorial","DI Independent","Home",23,"Donovan Constable","S",3,0,0,0,1,0,30,3,2,4,0,0,1,0,3.5,1
"CSUN","2023-2024",2023-01-07,"CSUN","Big West","Lincoln Memorial","DI Independent","Home",22,"Taylan Cook","L",3,0,0,0,0,0,3,0,0,5,1,0,0,0,0,0
"CSUN","2023-2024",2023-01-07,"CSUN","Big West","Lincoln Memorial","DI Independent","Home",7,"Kyle Hobus","OH",3,0,15,1,24,0.583,0,1,5,1,4,0,3,0,17.5,0
"CSUN","2023-2024",2023-01-07,"CSUN","Big West","Lincoln Memorial","DI Independent","Home",1,"Nathan Merren","OPP",3,0,6,1,12,0.417,0,0,3,1,0,0,2,1,7,0
"CSUN","2023-2024",2023-01-07,"CSUN","Big West","Lincoln Memorial","DI Independent","Home",11,"Jackson Payne","MB",3,0,4,1,6,0.5,0,0,3,0,0,0,4,0,6,0
"CSUN","2023-2024",2023-01-07,"CSUN","Big West","Lincoln Memorial","DI Independent","Home",16,"Jano Tello","OH",3,0,5,2,9,0.333,0,0,2,1,0,1,2,0,7,0
"CSUN","2023-2024",2023-01-07,"CSUN","Big West","Lincoln Memorial","DI Independent","Home",12,"Griffin Walters","OH",3,0,6,2,12,0.333,1,4,5,2,1,0,1,1,10.5,0
"CSUN","2023-2024",2023-01-13,"CSUN","Big West","Cal Lutheran","DIII Independent","Home",2,"Lorenzo Bertozzi","OH",2,0,1,0,2,0.5,0,0,2,0,0,0,0,0,1,0
"CSUN","2023-2024",2023-01-13,"CSUN","Big West","Cal Lutheran","DIII Independent","Home",21,"Cody Bowker","OH",1,0,1,0,3,0.333,0,0,0,0,0,0,0,0,1,0
"CSUN","2023-2024",2023-01-13,"CSUN","Big West","Cal Lutheran","DIII Independent","Home",23,"Donovan Constable","S",3,0,2,1,4,0.25,32,3,4,5,0,0,2,0,6,0
"CSUN","2023-2024",2023-01-13,"CSUN","Big West","Cal Lutheran","DIII Independent","Home",22,"Taylan Cook","L",3,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0
"CSUN","2023-2024",2023-01-13,"CSUN","Big West","Cal Lutheran","DIII Independent","Home",7,"Kyle Hobus","OH",3,0,12,2,19,0.526,0,0,4,4,0,2,0,0,14,0
"CSUN","2023-2024",2023-01-13,"CSUN","Big West","Cal Lutheran","DIII Independent","Home",15,"Malcolm King","OPP",1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1
"CSUN","2023-2024",2023-01-13,"CSUN","Big West","Cal Lutheran","DIII Independent","Home",1,"Nathan Merren","OPP",3,0,10,0,14,0.714,0,0,2,7,0,1,2,1,12,0
"CSUN","2023-2024",2023-01-13,"CSUN","Big West","Cal Lutheran","DIII Independent","Home",11,"Jackson Payne","MB",3,0,5,2,10,0.3,3,0,1,1,0,1,1,0,6.5,0
"CSUN","2023-2024",2023-01-13,"CSUN","Big West","Cal Lutheran","DIII Independent","Home",16,"Jano Tello","OH",3,0,3,0,5,0.6,0,1,1,1,0,0,3,0,5.5,0
"CSUN","2023-2024",2023-01-13,"CSUN","Big West","Cal Lutheran","DIII Independent","Home",12,"Griffin Walters","OH",3,0,7,2,15,0.333,1,1,2,2,0,1,1,0,9.5,0
"CSUN","2023-2024",2023-01-18,"CSUN","Big West","Master's",NA,"Home",2,"Lorenzo Bertozzi","OH",2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
"CSUN","2023-2024",2023-01-18,"CSUN","Big West","Master's",NA,"Home",23,"Donovan Constable","S",4,0,2,0,4,0.5,33,0,3,6,0,1,1,1,3.5,0
"CSUN","2023-2024",2023-01-18,"CSUN","Big West","Master's",NA,"Home",22,"Taylan Cook","L",4,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0
"CSUN","2023-2024",2023-01-18,"CSUN","Big West","Master's",NA,"Home",7,"Kyle Hobus","OH",4,0,10,8,30,0.067,2,0,3,2,0,0,2,1,11,0
"CSUN","2023-2024",2023-01-18,"CSUN","Big West","Master's",NA,"Home",1,"Nathan Merren","OPP",4,0,11,6,25,0.2,0,0,2,6,0,0,1,0,11.5,1
"CSUN","2023-2024",2023-01-18,"CSUN","Big West","Master's",NA,"Home",11,"Jackson Payne","MB",4,0,6,1,12,0.417,0,0,4,6,0,0,3,0,7.5,1
"CSUN","2023-2024",2023-01-18,"CSUN","Big West","Master's",NA,"Home",16,"Jano Tello","OH",4,0,5,3,13,0.154,0,1,0,2,0,0,2,0,7,0
"CSUN","2023-2024",2023-01-18,"CSUN","Big West","Master's",NA,"Home",12,"Griffin Walters","OH",4,0,7,6,27,0.037,1,4,4,7,2,1,1,0,12.5,0
"CSUN","2023-2024",2023-01-20,"CSUN","Big West","Menlo",NA,"Home",2,"Lorenzo Bertozzi","OH",2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"CSUN","2023-2024",2023-01-20,"CSUN","Big West","Menlo",NA,"Home",21,"Cody Bowker","OH",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0
"CSUN","2023-2024",2023-01-20,"CSUN","Big West","Menlo",NA,"Home",23,"Donovan Constable","S",3,0,0,0,2,0,27,0,5,5,0,1,0,2,1,0
"CSUN","2023-2024",2023-01-20,"CSUN","Big West","Menlo",NA,"Home",22,"Taylan Cook","L",3,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0
"CSUN","2023-2024",2023-01-20,"CSUN","Big West","Menlo",NA,"Home",7,"Kyle Hobus","OH",3,0,11,4,22,0.318,0,1,2,3,4,0,0,0,12,0
"CSUN","2023-2024",2023-01-20,"CSUN","Big West","Menlo",NA,"Home",15,"Malcolm King","OPP",1,0,2,0,2,1,0,0,1,0,0,0,2,0,3,0
"CSUN","2023-2024",2023-01-20,"CSUN","Big West","Menlo",NA,"Home",9,"Lance Krenik","S",1,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0
"CSUN","2023-2024",2023-01-20,"CSUN","Big West","Menlo",NA,"Home",1,"Nathan Merren","OPP",3,0,8,0,16,0.5,0,0,3,5,0,1,2,0,10,0
"CSUN","2023-2024",2023-01-20,"CSUN","Big West","Menlo",NA,"Home",11,"Jackson Payne","MB",3,0,5,0,6,0.833,0,0,2,0,0,1,0,0,6,0
"CSUN","2023-2024",2023-01-20,"CSUN","Big West","Menlo",NA,"Home",16,"Jano Tello","OH",3,0,7,1,11,0.545,0,1,1,1,0,0,0,0,8,0
"CSUN","2023-2024",2023-01-20,"CSUN","Big West","Menlo",NA,"Home",12,"Griffin Walters","OH",3,0,10,1,21,0.429,0,2,3,3,0,0,0,1,12,0
"CSUN","2023-2024",2023-01-25,"CSUN","Big West","Southern California","MPSF","Home",2,"Lorenzo Bertozzi","OH",1,0,1,1,2,0,0,0,1,0,0,0,0,0,1,0
"CSUN","2023-2024",2023-01-25,"CSUN","Big West","Southern California","MPSF","Home",21,"Cody Bowker","OH",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"CSUN","2023-2024",2023-01-25,"CSUN","Big West","Southern California","MPSF","Home",23,"Donovan Constable","S",4,0,4,0,4,1,31,0,3,7,0,0,2,0,5,0
"CSUN","2023-2024",2023-01-25,"CSUN","Big West","Southern California","MPSF","Home",22,"Taylan Cook","L",4,0,0,0,0,0,4,0,0,2,2,0,0,0,0,0
"CSUN","2023-2024",2023-01-25,"CSUN","Big West","Southern California","MPSF","Home",7,"Kyle Hobus","OH",4,0,15,5,38,0.263,3,0,4,2,4,0,2,1,16,0
"CSUN","2023-2024",2023-01-25,"CSUN","Big West","Southern California","MPSF","Home",6,"Chris Karnezis","L",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSUN","2023-2024",2023-01-25,"CSUN","Big West","Southern California","MPSF","Home",1,"Nathan Merren","OPP",4,0,4,3,14,0.071,1,2,5,2,1,0,1,1,6.5,0
"CSUN","2023-2024",2023-01-25,"CSUN","Big West","Southern California","MPSF","Home",11,"Jackson Payne","MB",4,0,6,1,12,0.417,0,0,6,0,0,1,3,2,8.5,0
"CSUN","2023-2024",2023-01-25,"CSUN","Big West","Southern California","MPSF","Home",16,"Jano Tello","OH",4,0,4,3,10,0.1,0,0,1,1,0,0,1,0,4.5,0
"CSUN","2023-2024",2023-01-25,"CSUN","Big West","Southern California","MPSF","Home",12,"Griffin Walters","OH",4,0,10,3,20,0.35,0,1,5,9,2,0,1,0,11.5,0
"CSUN","2023-2024",2023-01-27,"CSUN","Big West","UCLA","MPSF","Home",2,"Lorenzo Bertozzi","OH",1,0,1,0,3,0.333,0,0,0,1,0,0,0,0,1,0
"CSUN","2023-2024",2023-01-27,"CSUN","Big West","UCLA","MPSF","Home",22,"Taylan Cook","L",3,0,0,0,0,0,1,0,0,7,3,0,0,0,0,0
"CSUN","2023-2024",2023-01-27,"CSUN","Big West","UCLA","MPSF","Home",7,"Kyle Hobus","OH",3,0,10,2,21,0.381,1,1,2,2,2,0,1,1,11.5,0
"CSUN","2023-2024",2023-01-27,"CSUN","Big West","UCLA","MPSF","Home",15,"Malcolm King","OPP",2,0,2,0,2,1,0,0,6,0,0,0,0,0,2,0
"CSUN","2023-2024",2023-01-27,"CSUN","Big West","UCLA","MPSF","Home",9,"Lance Krenik","S",3,0,0,0,1,0,28,1,4,2,0,0,0,0,1,1
"CSUN","2023-2024",2023-01-27,"CSUN","Big West","UCLA","MPSF","Home",1,"Nathan Merren","OPP",2,0,1,3,6,-0.333,1,0,0,0,0,0,0,0,1,0
"CSUN","2023-2024",2023-01-27,"CSUN","Big West","UCLA","MPSF","Home",11,"Jackson Payne","MB",1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0
"CSUN","2023-2024",2023-01-27,"CSUN","Big West","UCLA","MPSF","Home",16,"Jano Tello","OH",3,0,4,0,4,1,0,0,0,1,0,0,1,0,4.5,0
"CSUN","2023-2024",2023-01-27,"CSUN","Big West","UCLA","MPSF","Home",12,"Griffin Walters","OH",3,0,14,3,29,0.379,1,1,1,0,1,0,0,0,15,0
"CSUN","2023-2024",2023-02-01,"CSUN","Big West","Vanguard",NA,"Home",2,"Lorenzo Bertozzi","OH",3,0,6,1,17,0.294,0,0,2,1,2,0,0,0,6,0
"CSUN","2023-2024",2023-02-01,"CSUN","Big West","Vanguard",NA,"Home",23,"Donovan Constable","S",2,0,0,0,0,0,5,1,0,1,0,1,0,0,2,0
"CSUN","2023-2024",2023-02-01,"CSUN","Big West","Vanguard",NA,"Home",22,"Taylan Cook","L",3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
"CSUN","2023-2024",2023-02-01,"CSUN","Big West","Vanguard",NA,"Home",7,"Kyle Hobus","OH",3,0,11,6,25,0.2,3,0,1,2,1,0,1,0,11.5,0
"CSUN","2023-2024",2023-02-01,"CSUN","Big West","Vanguard",NA,"Home",15,"Malcolm King","OPP",2,0,2,1,5,0.2,0,0,2,1,0,0,0,0,2,0
"CSUN","2023-2024",2023-02-01,"CSUN","Big West","Vanguard",NA,"Home",9,"Lance Krenik","S",3,0,1,0,1,1,20,1,3,3,0,1,2,0,4,0
"CSUN","2023-2024",2023-02-01,"CSUN","Big West","Vanguard",NA,"Home",3,"Luke Krzmarzick","OPP",2,0,4,1,8,0.375,1,0,1,1,0,0,0,0,4,0
"CSUN","2023-2024",2023-02-01,"CSUN","Big West","Vanguard",NA,"Home",1,"Nathan Merren","OPP",2,0,2,3,5,-0.2,0,0,1,3,0,0,0,0,2,0
"CSUN","2023-2024",2023-02-01,"CSUN","Big West","Vanguard",NA,"Home",11,"Jackson Payne","MB",1,0,0,1,1,-1,0,0,0,0,0,0,2,0,1,0
"CSUN","2023-2024",2023-02-01,"CSUN","Big West","Vanguard",NA,"Home",17,"Matteo Salvador","OH",1,0,1,1,2,0,0,0,0,1,1,0,0,0,1,0
"CSUN","2023-2024",2023-02-01,"CSUN","Big West","Vanguard",NA,"Home",16,"Jano Tello","OH",3,0,3,2,7,0.143,1,1,0,0,0,0,0,0,4,0
"CSUN","2023-2024",2023-02-03,"CSUN","Big West","Stanford","MPSF","Home",2,"Lorenzo Bertozzi","OH",5,0,12,4,26,0.308,0,1,0,11,1,0,1,0,13.5,0
"CSUN","2023-2024",2023-02-03,"CSUN","Big West","Stanford","MPSF","Home",23,"Donovan Constable","S",5,0,2,3,6,-0.167,56,2,2,13,0,0,1,0,4.5,0
"CSUN","2023-2024",2023-02-03,"CSUN","Big West","Stanford","MPSF","Home",22,"Taylan Cook","L",5,0,0,0,0,0,3,0,0,20,2,0,0,0,0,0
"CSUN","2023-2024",2023-02-03,"CSUN","Big West","Stanford","MPSF","Home",7,"Kyle Hobus","OH",5,0,21,6,55,0.273,2,0,4,8,0,0,3,0,22.5,1
"CSUN","2023-2024",2023-02-03,"CSUN","Big West","Stanford","MPSF","Home",15,"Malcolm King","OPP",5,0,5,1,12,0.333,0,0,6,1,0,0,5,0,7.5,0
"CSUN","2023-2024",2023-02-03,"CSUN","Big West","Stanford","MPSF","Home",1,"Nathan Merren","OPP",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"CSUN","2023-2024",2023-02-03,"CSUN","Big West","Stanford","MPSF","Home",16,"Jano Tello","OH",5,0,7,3,15,0.267,1,1,2,0,0,0,0,0,8,0
"CSUN","2023-2024",2023-02-03,"CSUN","Big West","Stanford","MPSF","Home",12,"Griffin Walters","OH",5,0,17,5,40,0.3,1,2,2,8,3,0,2,0,20,0
"CSUN","2023-2024",2023-02-08,"CSUN","Big West","Princeton","EIVA","Away",2,"Lorenzo Bertozzi","OH",5,0,5,4,21,0.048,2,0,5,8,6,1,1,0,6.5,0
"CSUN","2023-2024",2023-02-08,"CSUN","Big West","Princeton","EIVA","Away",8,"Inaki Bustamante","OH",3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"CSUN","2023-2024",2023-02-08,"CSUN","Big West","Princeton","EIVA","Away",23,"Donovan Constable","S",5,0,1,1,4,0,44,0,6,8,0,0,3,0,2.5,0
"CSUN","2023-2024",2023-02-08,"CSUN","Big West","Princeton","EIVA","Away",22,"Taylan Cook","L",5,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0
"CSUN","2023-2024",2023-02-08,"CSUN","Big West","Princeton","EIVA","Away",7,"Kyle Hobus","OH",5,0,21,11,51,0.196,2,2,6,4,1,0,4,1,25,0
"CSUN","2023-2024",2023-02-08,"CSUN","Big West","Princeton","EIVA","Away",15,"Malcolm King","OPP",3,0,4,5,10,-0.1,0,0,0,1,0,1,3,0,6.5,0
"CSUN","2023-2024",2023-02-08,"CSUN","Big West","Princeton","EIVA","Away",11,"Jackson Payne","MB",3,0,1,0,2,0.5,0,0,2,1,0,1,2,0,3,0
"CSUN","2023-2024",2023-02-08,"CSUN","Big West","Princeton","EIVA","Away",16,"Jano Tello","OH",5,0,7,2,9,0.556,0,1,2,5,0,1,4,1,11,0
"CSUN","2023-2024",2023-02-08,"CSUN","Big West","Princeton","EIVA","Away",12,"Griffin Walters","OH",5,0,19,5,36,0.389,1,0,4,6,2,0,4,1,21,0
"CSUN","2023-2024",2023-02-10,"CSUN","Big West","NJIT","EIVA","Away",2,"Lorenzo Bertozzi","OH",5,0,10,4,19,0.316,0,0,3,2,1,1,1,0,11.5,0
"CSUN","2023-2024",2023-02-10,"CSUN","Big West","NJIT","EIVA","Away",8,"Inaki Bustamante","OH",2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"CSUN","2023-2024",2023-02-10,"CSUN","Big West","NJIT","EIVA","Away",23,"Donovan Constable","S",5,0,1,0,2,0.5,53,1,6,9,0,0,1,0,2.5,0
"CSUN","2023-2024",2023-02-10,"CSUN","Big West","NJIT","EIVA","Away",22,"Taylan Cook","L",5,0,0,0,0,0,2,0,0,16,1,0,0,0,0,0
"CSUN","2023-2024",2023-02-10,"CSUN","Big West","NJIT","EIVA","Away",7,"Kyle Hobus","OH",5,0,17,8,46,0.196,1,1,4,6,0,0,3,0,19.5,0
"CSUN","2023-2024",2023-02-10,"CSUN","Big West","NJIT","EIVA","Away",15,"Malcolm King","OPP",2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
"CSUN","2023-2024",2023-02-10,"CSUN","Big West","NJIT","EIVA","Away",1,"Nathan Merren","OPP",1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
"CSUN","2023-2024",2023-02-10,"CSUN","Big West","NJIT","EIVA","Away",11,"Jackson Payne","MB",4,0,8,1,12,0.583,0,0,3,1,0,0,1,0,8.5,0
"CSUN","2023-2024",2023-02-10,"CSUN","Big West","NJIT","EIVA","Away",16,"Jano Tello","OH",5,0,9,1,13,0.615,0,1,3,0,0,0,1,0,10.5,0
"CSUN","2023-2024",2023-02-10,"CSUN","Big West","NJIT","EIVA","Away",12,"Griffin Walters","OH",5,0,14,8,29,0.207,1,1,9,5,2,0,0,0,15,0
"CSUN","2023-2024",2023-02-11,"CSUN","Big West","FDU","NEC","Away",2,"Lorenzo Bertozzi","OH",3,0,6,1,10,0.5,0,2,3,3,1,0,1,0,8.5,0
"CSUN","2023-2024",2023-02-11,"CSUN","Big West","FDU","NEC","Away",23,"Donovan Constable","S",3,0,0,0,1,0,24,0,4,1,0,0,1,0,0.5,0
"CSUN","2023-2024",2023-02-11,"CSUN","Big West","FDU","NEC","Away",22,"Taylan Cook","L",3,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0
"CSUN","2023-2024",2023-02-11,"CSUN","Big West","FDU","NEC","Away",7,"Kyle Hobus","OH",2,0,8,0,9,0.889,0,0,1,1,0,0,3,0,9.5,0
"CSUN","2023-2024",2023-02-11,"CSUN","Big West","FDU","NEC","Away",15,"Malcolm King","OPP",1,0,1,0,1,1,0,1,1,0,0,0,1,0,2.5,0
"CSUN","2023-2024",2023-02-11,"CSUN","Big West","FDU","NEC","Away",1,"Nathan Merren","OPP",1,0,4,2,6,0.333,0,0,0,1,0,0,1,0,4.5,0
"CSUN","2023-2024",2023-02-11,"CSUN","Big West","FDU","NEC","Away",11,"Jackson Payne","MB",3,0,3,2,7,0.143,1,0,1,0,0,0,2,0,4,0
"CSUN","2023-2024",2023-02-11,"CSUN","Big West","FDU","NEC","Away",16,"Jano Tello","OH",3,0,5,3,9,0.222,1,1,4,0,0,0,4,0,8,0
"CSUN","2023-2024",2023-02-11,"CSUN","Big West","FDU","NEC","Away",12,"Griffin Walters","OH",3,0,5,1,12,0.333,2,2,1,3,0,0,1,0,7.5,0
"CSUN","2023-2024",2023-02-16,"CSUN","Big West","Benedictine (IL)","NACC","Home",2,"Lorenzo Bertozzi","OH",2,0,4,2,8,0.25,0,0,1,2,0,0,0,0,4,0
"CSUN","2023-2024",2023-02-16,"CSUN","Big West","Benedictine (IL)","NACC","Home",21,"Cody Bowker","OH",2,0,4,1,7,0.429,0,1,1,2,0,1,1,0,6.5,0
"CSUN","2023-2024",2023-02-16,"CSUN","Big West","Benedictine (IL)","NACC","Home",23,"Donovan Constable","S",3,0,0,1,3,-0.333,29,0,3,2,0,0,2,1,1,0
"CSUN","2023-2024",2023-02-16,"CSUN","Big West","Benedictine (IL)","NACC","Home",22,"Taylan Cook","L",3,0,1,0,2,0.5,5,0,0,2,0,0,0,0,1,0
"CSUN","2023-2024",2023-02-16,"CSUN","Big West","Benedictine (IL)","NACC","Home",7,"Kyle Hobus","OH",3,0,11,2,16,0.563,0,0,4,1,0,0,1,0,11.5,0
"CSUN","2023-2024",2023-02-16,"CSUN","Big West","Benedictine (IL)","NACC","Home",15,"Malcolm King","OPP",1,0,1,0,3,0.333,0,0,1,0,1,0,1,0,1.5,0
"CSUN","2023-2024",2023-02-16,"CSUN","Big West","Benedictine (IL)","NACC","Home",1,"Nathan Merren","OPP",2,0,1,3,5,-0.4,0,0,0,3,0,0,0,0,1,0
"CSUN","2023-2024",2023-02-16,"CSUN","Big West","Benedictine (IL)","NACC","Home",11,"Jackson Payne","MB",3,0,4,0,6,0.667,0,0,1,0,0,1,1,0,5.5,0
"CSUN","2023-2024",2023-02-16,"CSUN","Big West","Benedictine (IL)","NACC","Home",16,"Jano Tello","OH",3,0,4,2,8,0.25,0,0,3,0,0,1,1,1,5.5,0
"CSUN","2023-2024",2023-02-16,"CSUN","Big West","Benedictine (IL)","NACC","Home",12,"Griffin Walters","OH",3,0,8,6,16,0.125,1,4,2,4,0,0,0,0,12,0
"CSUN","2023-2024",2023-02-22,"CSUN","Big West","Westcliff",NA,"Home",2,"Lorenzo Bertozzi","OH",3,0,7,3,12,0.333,0,3,2,4,2,0,0,0,10,0
"CSUN","2023-2024",2023-02-22,"CSUN","Big West","Westcliff",NA,"Home",21,"Cody Bowker","OH",1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0
"CSUN","2023-2024",2023-02-22,"CSUN","Big West","Westcliff",NA,"Home",23,"Donovan Constable","S",3,0,1,0,3,0.333,38,0,1,5,0,0,1,0,1.5,0
"CSUN","2023-2024",2023-02-22,"CSUN","Big West","Westcliff",NA,"Home",22,"Taylan Cook","L",3,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0
"CSUN","2023-2024",2023-02-22,"CSUN","Big West","Westcliff",NA,"Home",19,"Jeff Hanmer","S",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSUN","2023-2024",2023-02-22,"CSUN","Big West","Westcliff",NA,"Home",7,"Kyle Hobus","OH",3,0,8,2,15,0.4,0,0,3,3,0,0,2,0,9,0
"CSUN","2023-2024",2023-02-22,"CSUN","Big West","Westcliff",NA,"Home",15,"Malcolm King","OPP",3,0,5,3,9,0.222,0,0,3,2,0,0,1,0,5.5,0
"CSUN","2023-2024",2023-02-22,"CSUN","Big West","Westcliff",NA,"Home",9,"Lance Krenik","S",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSUN","2023-2024",2023-02-22,"CSUN","Big West","Westcliff",NA,"Home",3,"Luke Krzmarzick","OPP",3,0,1,0,2,0.5,0,0,2,2,0,0,0,0,1,0
"CSUN","2023-2024",2023-02-22,"CSUN","Big West","Westcliff",NA,"Home",17,"Matteo Salvador","OH",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSUN","2023-2024",2023-02-22,"CSUN","Big West","Westcliff",NA,"Home",16,"Jano Tello","OH",3,0,10,0,10,1,0,1,3,0,0,0,3,0,12.5,0
"CSUN","2023-2024",2023-02-22,"CSUN","Big West","Westcliff",NA,"Home",12,"Griffin Walters","OH",3,0,9,2,17,0.412,0,0,4,0,0,0,1,0,9.5,0
"CSUN","2023-2024",2023-02-24,"CSUN","Big West","UC San Diego","Big West","Away",2,"Lorenzo Bertozzi","OH",4,0,9,1,18,0.444,1,0,2,5,0,0,3,0,10.5,0
"CSUN","2023-2024",2023-02-24,"CSUN","Big West","UC San Diego","Big West","Away",23,"Donovan Constable","S",4,0,2,0,3,0.667,36,1,2,6,0,0,0,0,3,0
"CSUN","2023-2024",2023-02-24,"CSUN","Big West","UC San Diego","Big West","Away",22,"Taylan Cook","L",4,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0
"CSUN","2023-2024",2023-02-24,"CSUN","Big West","UC San Diego","Big West","Away",7,"Kyle Hobus","OH",4,0,17,10,43,0.163,0,1,3,5,0,2,6,0,23,0
"CSUN","2023-2024",2023-02-24,"CSUN","Big West","UC San Diego","Big West","Away",15,"Malcolm King","OPP",4,0,3,0,7,0.429,0,2,5,2,0,0,6,1,8,0
