"team","Season","Date","Team","Conference","Opponent Team","Opponent Conference","Location","Number","Player","P","S","MS","Kills","Errors","TotalAttacks","HitPct","Assists","Aces","SErr","Digs","RErr","BlockSolos","BlockAssists","BErr","PTS","BHE"
"CSUN","2021-2022",2021-03-21,"CSUN","Big West","UC Irvine","Big West","Home",6,"Ryan DeWeese","OPP",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSUN","2021-2022",2021-03-21,"CSUN","Big West","UC Irvine","Big West","Home",7,"Kyle Hobus","OH",4,0,15,3,27,0.444,3,1,2,6,1,0,0,0,16,0
"CSUN","2021-2022",2021-03-21,"CSUN","Big West","UC Irvine","Big West","Home",5,"Kyle Merchen","S",4,0,1,0,9,0.111,42,1,8,7,0,0,0,0,2,0
"CSUN","2021-2022",2021-03-21,"CSUN","Big West","UC Irvine","Big West","Home",3,"Sean Mitchell","L",4,0,0,0,3,0,4,0,0,7,0,0,0,0,0,0
"CSUN","2021-2022",2021-03-21,"CSUN","Big West","UC Irvine","Big West","Home",9,"Maciej Ptaszynski","OH",4,0,4,1,12,0.25,0,4,1,4,0,1,1,0,9.5,0
"CSUN","2021-2022",2021-03-21,"CSUN","Big West","UC Irvine","Big West","Home",12,"Griffin Walters","OH",4,0,12,5,28,0.25,1,1,3,3,0,0,2,0,14,0
"CSUN","2021-2022",2021-03-21,"CSUN","Big West","UC Irvine","Big West","Home",10,"Daniel Wetter","MB",4,0,13,0,14,0.929,0,1,0,2,0,0,1,0,14.5,0
"CSUN","2021-2022",2021-03-26,"CSUN","Big West","UC Santa Barbara","Big West","Home",14,"Cole Chea","MB",3,0,5,0,12,0.417,0,1,1,2,0,0,0,0,6,0
"CSUN","2021-2022",2021-03-26,"CSUN","Big West","UC Santa Barbara","Big West","Home",6,"Ryan DeWeese","OPP",3,0,3,3,9,0,0,1,1,1,0,0,0,0,4,0
"CSUN","2021-2022",2021-03-26,"CSUN","Big West","UC Santa Barbara","Big West","Home",7,"Kyle Hobus","OH",2,0,3,3,15,0,0,0,0,4,0,0,1,0,3.5,0
"CSUN","2021-2022",2021-03-26,"CSUN","Big West","UC Santa Barbara","Big West","Home",5,"Kyle Merchen","S",3,0,0,2,3,-0.667,25,0,2,3,0,0,0,0,0,1
"CSUN","2021-2022",2021-03-26,"CSUN","Big West","UC Santa Barbara","Big West","Home",3,"Sean Mitchell","L",3,0,0,0,1,0,1,0,0,6,1,0,0,0,0,0
"CSUN","2021-2022",2021-03-26,"CSUN","Big West","UC Santa Barbara","Big West","Home",9,"Maciej Ptaszynski","OH",3,0,5,2,10,0.3,1,1,0,6,0,0,0,0,6,0
"CSUN","2021-2022",2021-03-26,"CSUN","Big West","UC Santa Barbara","Big West","Home",16,"Jano Tello","OH",1,0,2,0,2,1,0,0,0,0,0,0,0,0,2,0
"CSUN","2021-2022",2021-03-26,"CSUN","Big West","UC Santa Barbara","Big West","Home",12,"Griffin Walters","OH",3,0,5,4,18,0.056,1,0,3,1,0,0,0,0,5,0
"CSUN","2021-2022",2021-03-26,"CSUN","Big West","UC Santa Barbara","Big West","Home",10,"Daniel Wetter","MB",3,0,5,2,14,0.214,0,2,1,2,0,0,1,0,7.5,0
"CSUN","2021-2022",2021-03-27,"CSUN","Big West","UC Santa Barbara","Big West","Away",20,"Philip Barker","MB",1,0,1,1,3,0,0,0,0,0,0,0,2,0,2,0
"CSUN","2021-2022",2021-03-27,"CSUN","Big West","UC Santa Barbara","Big West","Away",14,"Cole Chea","MB",2,0,2,2,5,0,0,0,1,0,0,0,1,0,2.5,0
"CSUN","2021-2022",2021-03-27,"CSUN","Big West","UC Santa Barbara","Big West","Away",6,"Ryan DeWeese","OPP",3,0,3,0,3,1,0,0,1,0,0,0,0,0,3,0
"CSUN","2021-2022",2021-03-27,"CSUN","Big West","UC Santa Barbara","Big West","Away",7,"Kyle Hobus","OH",2,0,6,2,18,0.222,0,0,2,1,0,0,0,0,6,0
"CSUN","2021-2022",2021-03-27,"CSUN","Big West","UC Santa Barbara","Big West","Away",5,"Kyle Merchen","S",3,0,0,0,3,0,22,1,1,5,0,0,2,0,2,0
"CSUN","2021-2022",2021-03-27,"CSUN","Big West","UC Santa Barbara","Big West","Away",3,"Sean Mitchell","L",3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
"CSUN","2021-2022",2021-03-27,"CSUN","Big West","UC Santa Barbara","Big West","Away",9,"Maciej Ptaszynski","OH",3,0,7,2,20,0.25,1,1,3,6,0,0,0,0,8,0
"CSUN","2021-2022",2021-03-27,"CSUN","Big West","UC Santa Barbara","Big West","Away",16,"Jano Tello","OH",2,0,5,4,21,0.048,0,0,0,0,1,0,2,1,6,0
"CSUN","2021-2022",2021-03-27,"CSUN","Big West","UC Santa Barbara","Big West","Away",12,"Griffin Walters","OH",2,0,1,3,8,-0.25,0,2,1,0,1,0,2,0,4,0
"CSUN","2021-2022",2021-03-27,"CSUN","Big West","UC Santa Barbara","Big West","Away",10,"Daniel Wetter","MB",3,0,3,0,11,0.273,1,0,2,1,0,0,3,1,4.5,0
"CSUN","2021-2022",2021-04-02,"CSUN","Big West","UC San Diego","Big West","Home",2,"Johnny Anselmo","L",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSUN","2021-2022",2021-04-02,"CSUN","Big West","UC San Diego","Big West","Home",14,"Cole Chea","MB",3,0,5,3,8,0.25,0,0,4,1,0,1,0,0,6,0
"CSUN","2021-2022",2021-04-02,"CSUN","Big West","UC San Diego","Big West","Home",6,"Ryan DeWeese","OPP",3,0,7,5,25,0.08,0,0,3,2,0,0,0,0,7,0
"CSUN","2021-2022",2021-04-02,"CSUN","Big West","UC San Diego","Big West","Home",5,"Kyle Merchen","S",3,0,2,0,2,1,27,1,1,7,0,0,1,0,3.5,1
"CSUN","2021-2022",2021-04-02,"CSUN","Big West","UC San Diego","Big West","Home",3,"Sean Mitchell","L",3,0,0,1,1,-1,0,0,0,3,1,0,0,0,0,0
"CSUN","2021-2022",2021-04-02,"CSUN","Big West","UC San Diego","Big West","Home",9,"Maciej Ptaszynski","OH",3,0,4,5,14,-0.071,1,3,4,4,1,0,0,0,7,0
"CSUN","2021-2022",2021-04-02,"CSUN","Big West","UC San Diego","Big West","Home",16,"Jano Tello","OH",1,0,0,2,3,-0.667,0,0,2,0,1,0,0,0,0,0
"CSUN","2021-2022",2021-04-02,"CSUN","Big West","UC San Diego","Big West","Home",12,"Griffin Walters","OH",3,0,2,4,11,-0.182,0,0,1,3,0,0,0,0,2,0
"CSUN","2021-2022",2021-04-02,"CSUN","Big West","UC San Diego","Big West","Home",10,"Daniel Wetter","MB",3,0,9,3,19,0.316,0,0,2,1,0,0,1,0,9.5,0
"CSUN","2021-2022",2021-04-03,"CSUN","Big West","UC San Diego","Big West","Away",2,"Johnny Anselmo","L",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"CSUN","2021-2022",2021-04-03,"CSUN","Big West","UC San Diego","Big West","Away",20,"Philip Barker","MB",3,0,1,0,2,0.5,0,0,2,0,0,0,1,0,1.5,0
"CSUN","2021-2022",2021-04-03,"CSUN","Big West","UC San Diego","Big West","Away",14,"Cole Chea","MB",3,0,3,1,7,0.286,0,0,2,0,0,0,1,0,3.5,0
"CSUN","2021-2022",2021-04-03,"CSUN","Big West","UC San Diego","Big West","Away",6,"Ryan DeWeese","OPP",5,0,8,5,21,0.143,3,5,5,8,0,1,2,0,15,0
"CSUN","2021-2022",2021-04-03,"CSUN","Big West","UC San Diego","Big West","Away",5,"Kyle Merchen","S",5,0,8,3,14,0.357,49,0,5,7,1,0,0,0,8,1
"CSUN","2021-2022",2021-04-03,"CSUN","Big West","UC San Diego","Big West","Away",3,"Sean Mitchell","L",5,0,0,0,0,0,4,0,0,14,1,0,0,0,0,0
"CSUN","2021-2022",2021-04-03,"CSUN","Big West","UC San Diego","Big West","Away",9,"Maciej Ptaszynski","OH",5,0,16,1,26,0.577,5,0,4,6,3,0,2,0,17,0
"CSUN","2021-2022",2021-04-03,"CSUN","Big West","UC San Diego","Big West","Away",12,"Griffin Walters","OH",5,0,17,5,36,0.333,1,0,3,3,0,0,1,0,17.5,0
"CSUN","2021-2022",2021-04-03,"CSUN","Big West","UC San Diego","Big West","Away",10,"Daniel Wetter","MB",5,0,15,1,27,0.519,0,3,3,2,0,3,2,0,22,0
"CSUN","2021-2022",2021-04-09,"CSUN","Big West","Hawaii","Big West","Home",2,"Johnny Anselmo","L",3,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0
"CSUN","2021-2022",2021-04-09,"CSUN","Big West","Hawaii","Big West","Home",20,"Philip Barker","MB",2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"CSUN","2021-2022",2021-04-09,"CSUN","Big West","Hawaii","Big West","Home",14,"Cole Chea","MB",4,0,3,1,8,0.25,0,1,0,0,0,0,3,1,5.5,0
"CSUN","2021-2022",2021-04-09,"CSUN","Big West","Hawaii","Big West","Home",6,"Ryan DeWeese","OPP",4,0,4,1,6,0.5,0,0,0,2,0,0,2,0,5,0
"CSUN","2021-2022",2021-04-09,"CSUN","Big West","Hawaii","Big West","Home",7,"Kyle Hobus","OH",2,0,7,4,18,0.167,0,0,3,1,0,0,0,0,7,0
"CSUN","2021-2022",2021-04-09,"CSUN","Big West","Hawaii","Big West","Home",5,"Kyle Merchen","S",4,0,2,1,3,0.333,35,1,4,5,0,1,0,0,4,0
"CSUN","2021-2022",2021-04-09,"CSUN","Big West","Hawaii","Big West","Home",3,"Sean Mitchell","L",1,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0
"CSUN","2021-2022",2021-04-09,"CSUN","Big West","Hawaii","Big West","Home",9,"Maciej Ptaszynski","OH",4,0,10,5,20,0.25,0,1,1,7,1,1,2,0,13,0
"CSUN","2021-2022",2021-04-09,"CSUN","Big West","Hawaii","Big West","Home",12,"Griffin Walters","OH",4,0,5,7,20,-0.1,1,0,4,1,0,0,3,0,6.5,0
"CSUN","2021-2022",2021-04-09,"CSUN","Big West","Hawaii","Big West","Home",10,"Daniel Wetter","MB",4,0,14,3,29,0.379,0,0,3,0,0,0,3,1,15.5,0
"CSUN","2021-2022",2021-04-10,"CSUN","Big West","Hawaii","Big West","Home",2,"Johnny Anselmo","L",3,0,0,0,0,0,3,0,0,8,2,0,0,0,0,0
"CSUN","2021-2022",2021-04-10,"CSUN","Big West","Hawaii","Big West","Home",20,"Philip Barker","MB",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSUN","2021-2022",2021-04-10,"CSUN","Big West","Hawaii","Big West","Home",14,"Cole Chea","MB",3,0,9,1,12,0.667,0,0,1,0,0,0,3,2,10.5,0
"CSUN","2021-2022",2021-04-10,"CSUN","Big West","Hawaii","Big West","Home",6,"Ryan DeWeese","OPP",3,0,2,1,4,0.25,0,0,2,0,0,0,2,0,3,0
"CSUN","2021-2022",2021-04-10,"CSUN","Big West","Hawaii","Big West","Home",7,"Kyle Hobus","OH",2,0,3,3,8,0,0,1,1,2,0,0,0,0,4,0
"CSUN","2021-2022",2021-04-10,"CSUN","Big West","Hawaii","Big West","Home",5,"Kyle Merchen","S",3,0,0,0,0,0,29,0,2,4,0,0,0,0,0,0
"CSUN","2021-2022",2021-04-10,"CSUN","Big West","Hawaii","Big West","Home",9,"Maciej Ptaszynski","OH",3,0,5,3,15,0.133,0,2,2,5,0,0,3,0,8.5,0
"CSUN","2021-2022",2021-04-10,"CSUN","Big West","Hawaii","Big West","Home",12,"Griffin Walters","OH",3,0,9,7,23,0.087,0,1,2,4,0,0,0,0,10,0
"CSUN","2021-2022",2021-04-10,"CSUN","Big West","Hawaii","Big West","Home",10,"Daniel Wetter","MB",3,0,7,1,21,0.286,1,0,0,0,0,0,1,0,7.5,0
"CSUN","2021-2022",2021-04-16,"CSUN","Big West","Long Beach St.","Big West","Home",2,"Johnny Anselmo","L",4,0,0,0,0,0,2,0,0,11,0,0,0,0,0,0
"CSUN","2021-2022",2021-04-16,"CSUN","Big West","Long Beach St.","Big West","Home",20,"Philip Barker","MB",5,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
"CSUN","2021-2022",2021-04-16,"CSUN","Big West","Long Beach St.","Big West","Home",14,"Cole Chea","MB",4,0,10,3,16,0.438,0,0,1,1,0,1,1,0,11.5,0
"CSUN","2021-2022",2021-04-16,"CSUN","Big West","Long Beach St.","Big West","Home",6,"Ryan DeWeese","OPP",4,0,5,5,21,0,2,0,4,3,0,0,2,0,6,0
"CSUN","2021-2022",2021-04-16,"CSUN","Big West","Long Beach St.","Big West","Home",5,"Kyle Merchen","S",5,0,5,2,9,0.333,45,0,0,2,0,1,1,0,6.5,0
"CSUN","2021-2022",2021-04-16,"CSUN","Big West","Long Beach St.","Big West","Home",3,"Sean Mitchell","L",1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
"CSUN","2021-2022",2021-04-16,"CSUN","Big West","Long Beach St.","Big West","Home",9,"Maciej Ptaszynski","OH",5,0,13,4,30,0.3,1,2,2,7,2,0,3,0,16.5,0
"CSUN","2021-2022",2021-04-16,"CSUN","Big West","Long Beach St.","Big West","Home",8,"Steven Rotter","OH",3,0,4,0,5,0.8,0,0,1,1,0,0,0,0,4,0
"CSUN","2021-2022",2021-04-16,"CSUN","Big West","Long Beach St.","Big West","Home",12,"Griffin Walters","OH",5,0,9,11,36,-0.056,2,1,3,11,1,0,3,0,11.5,0
"CSUN","2021-2022",2021-04-16,"CSUN","Big West","Long Beach St.","Big West","Home",10,"Daniel Wetter","MB",5,0,12,1,24,0.458,1,0,1,2,0,1,4,0,15,0
"CSUN","2021-2022",2021-04-17,"CSUN","Big West","Long Beach St.","Big West","Away",2,"Johnny Anselmo","L",3,0,0,0,0,0,2,0,0,6,3,0,0,0,0,0
"CSUN","2021-2022",2021-04-17,"CSUN","Big West","Long Beach St.","Big West","Away",20,"Philip Barker","MB",3,0,1,1,2,0,0,0,1,0,0,0,1,0,1.5,0
"CSUN","2021-2022",2021-04-17,"CSUN","Big West","Long Beach St.","Big West","Away",14,"Cole Chea","MB",2,0,2,3,9,-0.111,1,0,2,0,0,0,0,0,2,0
"CSUN","2021-2022",2021-04-17,"CSUN","Big West","Long Beach St.","Big West","Away",6,"Ryan DeWeese","OPP",3,0,2,4,10,-0.2,0,1,2,5,0,0,1,1,3.5,0
"CSUN","2021-2022",2021-04-17,"CSUN","Big West","Long Beach St.","Big West","Away",5,"Kyle Merchen","S",3,0,0,0,1,0,18,0,3,6,0,0,0,0,0,0
"CSUN","2021-2022",2021-04-17,"CSUN","Big West","Long Beach St.","Big West","Away",9,"Maciej Ptaszynski","OH",3,0,7,3,28,0.143,0,1,3,5,3,0,1,0,8.5,0
"CSUN","2021-2022",2021-04-17,"CSUN","Big West","Long Beach St.","Big West","Away",8,"Steven Rotter","OH",1,0,0,1,1,-1,0,0,1,0,1,1,0,0,1,0
"CSUN","2021-2022",2021-04-17,"CSUN","Big West","Long Beach St.","Big West","Away",12,"Griffin Walters","OH",3,0,10,1,24,0.375,1,0,1,3,2,0,0,0,10,0
"CSUN","2021-2022",2021-04-17,"CSUN","Big West","Long Beach St.","Big West","Away",10,"Daniel Wetter","MB",3,0,3,0,9,0.333,0,1,2,0,0,0,0,0,4,0
"CSUN","2021-2022",2021-04-23,"CSUN","Big West","UC San Diego","Big West","Away",2,"Johnny Anselmo","L",4,0,0,0,0,0,4,0,0,9,5,0,0,0,0,0
"CSUN","2021-2022",2021-04-23,"CSUN","Big West","UC San Diego","Big West","Away",20,"Philip Barker","MB",4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"CSUN","2021-2022",2021-04-23,"CSUN","Big West","UC San Diego","Big West","Away",14,"Cole Chea","MB",4,0,7,2,16,0.313,0,0,2,0,0,0,4,0,9,0
"CSUN","2021-2022",2021-04-23,"CSUN","Big West","UC San Diego","Big West","Away",6,"Ryan DeWeese","OPP",4,0,13,3,35,0.286,1,0,3,9,0,0,3,0,14.5,0
"CSUN","2021-2022",2021-04-23,"CSUN","Big West","UC San Diego","Big West","Away",5,"Kyle Merchen","S",4,0,2,2,5,0,39,0,2,8,0,0,1,1,2.5,0
"CSUN","2021-2022",2021-04-23,"CSUN","Big West","UC San Diego","Big West","Away",9,"Maciej Ptaszynski","OH",4,0,1,7,15,-0.4,1,4,3,16,1,0,2,0,6,0
"CSUN","2021-2022",2021-04-23,"CSUN","Big West","UC San Diego","Big West","Away",12,"Griffin Walters","OH",4,0,6,3,26,0.115,0,0,1,6,3,0,3,0,7.5,0
"CSUN","2021-2022",2021-04-23,"CSUN","Big West","UC San Diego","Big West","Away",10,"Daniel Wetter","MB",4,0,18,1,30,0.567,0,1,1,0,0,0,2,0,20,0
"Hawaii","2021-2022",2021-02-21,"Hawaii","Big West","UC Irvine","Big West","Away",23,"Spyros Chakas","OH",2,0,1,0,4,0.25,1,0,0,2,1,0,2,0,2,0
"Hawaii","2021-2022",2021-02-21,"Hawaii","Big West","UC Irvine","Big West","Away",24,"Colton Cowell","OH",4,0,13,4,32,0.281,0,5,2,3,1,0,0,0,18,0
"Hawaii","2021-2022",2021-02-21,"Hawaii","Big West","UC Irvine","Big West","Away",1,"Chaz Galloway","OH",3,0,8,1,13,0.538,0,1,1,2,2,0,2,0,10,0
"Hawaii","2021-2022",2021-02-21,"Hawaii","Big West","UC Irvine","Big West","Away",15,"Patrick Gasman","MB",4,0,9,1,14,0.571,0,2,2,0,0,0,2,0,12,0
"Hawaii","2021-2022",2021-02-21,"Hawaii","Big West","UC Irvine","Big West","Away",19,"Rado Parapunov","OPP",4,0,13,4,23,0.391,0,0,2,8,0,0,2,0,14,0
"Hawaii","2021-2022",2021-02-21,"Hawaii","Big West","UC Irvine","Big West","Away",13,"Max Rosenfeld","MB",3,0,5,0,6,0.833,0,1,1,0,0,0,3,0,7.5,0
"Hawaii","2021-2022",2021-02-21,"Hawaii","Big West","UC Irvine","Big West","Away",4,"Brett Sheward","S",1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Hawaii","2021-2022",2021-02-21,"Hawaii","Big West","UC Irvine","Big West","Away",10,"Jakob Thelle","S",4,0,0,0,3,0,41,1,1,3,0,0,2,0,2,0
"Hawaii","2021-2022",2021-02-21,"Hawaii","Big West","UC Irvine","Big West","Away",14,"Alaka‘i Todd","MB",1,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0
"Hawaii","2021-2022",2021-02-21,"Hawaii","Big West","UC Irvine","Big West","Away",21,"Guilherme Voss","MB",2,0,3,1,4,0.5,0,0,0,0,0,0,1,0,3.5,0
"Hawaii","2021-2022",2021-02-21,"Hawaii","Big West","UC Irvine","Big West","Away",6,"Gage Worsley","L",4,0,0,0,1,0,2,0,0,9,1,0,0,0,0,1
"Hawaii","2021-2022",2021-02-22,"Hawaii","Big West","UC Irvine","Big West","Away",23,"Spyros Chakas","OH",2,0,3,2,7,0.143,0,0,0,1,0,1,2,0,5,0
"Hawaii","2021-2022",2021-02-22,"Hawaii","Big West","UC Irvine","Big West","Away",24,"Colton Cowell","OH",3,0,10,1,15,0.6,5,0,2,3,1,0,3,0,11.5,0
"Hawaii","2021-2022",2021-02-22,"Hawaii","Big West","UC Irvine","Big West","Away",1,"Chaz Galloway","OH",2,0,3,1,7,0.286,1,0,1,1,0,0,0,0,3,0
"Hawaii","2021-2022",2021-02-22,"Hawaii","Big West","UC Irvine","Big West","Away",15,"Patrick Gasman","MB",3,0,7,1,11,0.545,1,0,1,1,0,1,5,0,10.5,0
"Hawaii","2021-2022",2021-02-22,"Hawaii","Big West","UC Irvine","Big West","Away",19,"Rado Parapunov","OPP",3,0,15,5,26,0.385,0,2,2,5,0,0,3,0,18.5,0
"Hawaii","2021-2022",2021-02-22,"Hawaii","Big West","UC Irvine","Big West","Away",13,"Max Rosenfeld","MB",1,0,1,0,1,1,0,0,0,0,0,0,1,0,1.5,0
"Hawaii","2021-2022",2021-02-22,"Hawaii","Big West","UC Irvine","Big West","Away",10,"Jakob Thelle","S",3,0,2,0,3,0.667,31,0,0,8,0,0,1,0,2.5,2
"Hawaii","2021-2022",2021-02-22,"Hawaii","Big West","UC Irvine","Big West","Away",21,"Guilherme Voss","MB",2,0,3,0,3,1,0,1,1,1,0,0,1,1,4.5,0
"Hawaii","2021-2022",2021-02-22,"Hawaii","Big West","UC Irvine","Big West","Away",6,"Gage Worsley","L",3,0,0,0,0,0,3,0,0,8,1,0,0,0,0,0
"Hawaii","2021-2022",2021-02-24,"Hawaii","Big West","UC San Diego","Big West","Away",23,"Spyros Chakas","OH",2,0,4,2,8,0.25,0,0,1,2,0,0,0,0,4,0
"Hawaii","2021-2022",2021-02-24,"Hawaii","Big West","UC San Diego","Big West","Away",24,"Colton Cowell","OH",3,0,13,2,26,0.423,1,1,1,3,0,1,0,0,15,0
"Hawaii","2021-2022",2021-02-24,"Hawaii","Big West","UC San Diego","Big West","Away",1,"Chaz Galloway","OH",1,0,4,2,6,0.333,1,0,0,1,0,0,0,0,4,0
"Hawaii","2021-2022",2021-02-24,"Hawaii","Big West","UC San Diego","Big West","Away",15,"Patrick Gasman","MB",3,0,7,0,10,0.7,1,0,3,0,0,1,5,0,10.5,0
"Hawaii","2021-2022",2021-02-24,"Hawaii","Big West","UC San Diego","Big West","Away",7,"Cole Hogland","MB",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hawaii","2021-2022",2021-02-24,"Hawaii","Big West","UC San Diego","Big West","Away",19,"Rado Parapunov","OPP",3,0,10,2,19,0.421,0,2,4,3,0,2,5,0,16.5,0
"Hawaii","2021-2022",2021-02-24,"Hawaii","Big West","UC San Diego","Big West","Away",13,"Max Rosenfeld","MB",2,0,0,1,1,-1,0,0,1,0,0,0,0,0,0,0
"Hawaii","2021-2022",2021-02-24,"Hawaii","Big West","UC San Diego","Big West","Away",4,"Brett Sheward","S",1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0
"Hawaii","2021-2022",2021-02-24,"Hawaii","Big West","UC San Diego","Big West","Away",10,"Jakob Thelle","S",3,0,2,0,2,1,19,2,1,3,0,0,0,0,4,0
"Hawaii","2021-2022",2021-02-24,"Hawaii","Big West","UC San Diego","Big West","Away",14,"Alaka‘i Todd","MB",1,0,0,1,3,-0.333,0,0,0,0,0,0,2,0,1,0
"Hawaii","2021-2022",2021-02-24,"Hawaii","Big West","UC San Diego","Big West","Away",21,"Guilherme Voss","MB",2,0,1,0,3,0.333,0,0,0,0,0,0,2,0,2,0
"Hawaii","2021-2022",2021-02-24,"Hawaii","Big West","UC San Diego","Big West","Away",6,"Gage Worsley","L",3,0,0,0,0,0,1,0,0,5,1,0,0,0,0,0
"Hawaii","2021-2022",2021-02-25,"Hawaii","Big West","UC San Diego","Big West","Away",25,"Kana‘i Akana","OH",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hawaii","2021-2022",2021-02-25,"Hawaii","Big West","UC San Diego","Big West","Away",23,"Spyros Chakas","OH",3,0,6,4,17,0.118,0,3,2,3,0,0,0,0,9,0
"Hawaii","2021-2022",2021-02-25,"Hawaii","Big West","UC San Diego","Big West","Away",24,"Colton Cowell","OH",3,0,13,4,33,0.273,0,1,2,3,0,0,1,0,14.5,0
"Hawaii","2021-2022",2021-02-25,"Hawaii","Big West","UC San Diego","Big West","Away",15,"Patrick Gasman","MB",3,0,3,0,9,0.333,1,1,1,1,0,0,6,0,7,0
"Hawaii","2021-2022",2021-02-25,"Hawaii","Big West","UC San Diego","Big West","Away",7,"Cole Hogland","MB",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hawaii","2021-2022",2021-02-25,"Hawaii","Big West","UC San Diego","Big West","Away",19,"Rado Parapunov","OPP",3,0,11,3,19,0.421,0,0,2,5,0,1,5,0,14.5,0
"Hawaii","2021-2022",2021-02-25,"Hawaii","Big West","UC San Diego","Big West","Away",13,"Max Rosenfeld","MB",3,0,3,0,4,0.75,0,2,1,4,0,1,3,1,7.5,0
"Hawaii","2021-2022",2021-02-25,"Hawaii","Big West","UC San Diego","Big West","Away",4,"Brett Sheward","S",3,0,0,0,0,0,7,0,0,0,0,0,3,0,1.5,0
"Hawaii","2021-2022",2021-02-25,"Hawaii","Big West","UC San Diego","Big West","Away",10,"Jakob Thelle","S",3,0,1,0,3,0.333,25,1,1,1,0,0,0,0,2,0
"Hawaii","2021-2022",2021-02-25,"Hawaii","Big West","UC San Diego","Big West","Away",6,"Gage Worsley","L",3,0,0,0,1,0,1,0,0,6,0,0,0,0,0,0
"Hawaii","2021-2022",2021-03-11,"Hawaii","Big West","UC Santa Barbara","Big West","Away",23,"Spyros Chakas","OH",3,0,0,1,3,-0.333,1,0,0,1,0,0,0,0,0,0
"Hawaii","2021-2022",2021-03-11,"Hawaii","Big West","UC Santa Barbara","Big West","Away",24,"Colton Cowell","OH",4,0,7,6,29,0.034,4,0,4,7,0,1,1,1,8.5,0
"Hawaii","2021-2022",2021-03-11,"Hawaii","Big West","UC Santa Barbara","Big West","Away",1,"Chaz Galloway","OH",4,0,4,2,14,0.143,2,0,1,8,0,0,3,0,5.5,0
"Hawaii","2021-2022",2021-03-11,"Hawaii","Big West","UC Santa Barbara","Big West","Away",15,"Patrick Gasman","MB",4,0,14,2,21,0.571,0,1,5,0,0,2,7,0,20.5,0
"Hawaii","2021-2022",2021-03-11,"Hawaii","Big West","UC Santa Barbara","Big West","Away",19,"Rado Parapunov","OPP",4,0,16,3,31,0.419,0,0,3,11,0,1,6,0,20,0
"Hawaii","2021-2022",2021-03-11,"Hawaii","Big West","UC Santa Barbara","Big West","Away",13,"Max Rosenfeld","MB",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
