"team","Season","Date","Team","Conference","Opponent Team","Opponent Conference","Location","Number","Player","P","S","MS","Kills","Errors","TotalAttacks","HitPct","Assists","Aces","SErr","Digs","RErr","BlockSolos","BlockAssists","BErr","PTS","BHE"
"CSUN","2022-2023",2022-01-27,"CSUN","Big West","UCLA","MPSF","Away",13,"Olumide Allen","MB",3,0,2,0,3,0.667,0,1,4,1,0,0,4,1,5,0
"CSUN","2022-2023",2022-01-27,"CSUN","Big West","UCLA","MPSF","Away",23,"Donovan Constable","S",1,0,0,0,1,0,12,0,2,0,0,0,1,0,0.5,0
"CSUN","2022-2023",2022-01-27,"CSUN","Big West","UCLA","MPSF","Away",22,"Taylan Cook","L",3,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0
"CSUN","2022-2023",2022-01-27,"CSUN","Big West","UCLA","MPSF","Away",6,"Ryan DeWeese","OPP",2,0,5,3,12,0.167,0,1,0,1,0,0,0,0,6,0
"CSUN","2022-2023",2022-01-27,"CSUN","Big West","UCLA","MPSF","Away",7,"Kyle Hobus","OH",3,0,8,3,22,0.227,1,0,3,1,4,0,4,0,10,0
"CSUN","2022-2023",2022-01-27,"CSUN","Big West","UCLA","MPSF","Away",9,"Lance Krenik","S",2,0,0,0,1,0,17,0,1,4,0,0,2,0,1,1
"CSUN","2022-2023",2022-01-27,"CSUN","Big West","UCLA","MPSF","Away",4,"Luke Krzmarzick","OPP",1,0,6,1,8,0.625,0,0,1,2,0,0,1,0,6.5,0
"CSUN","2022-2023",2022-01-27,"CSUN","Big West","UCLA","MPSF","Away",12,"Griffin Walters","OH",3,0,9,3,19,0.316,0,1,3,3,0,0,2,0,11,0
"CSUN","2022-2023",2022-01-27,"CSUN","Big West","UCLA","MPSF","Away",10,"Daniel Wetter","MB",3,0,6,2,13,0.308,0,0,3,2,0,1,2,0,8,0
"CSUN","2022-2023",2022-01-28,"CSUN","Big West","Cal Lutheran","DIII Independent","Home",13,"Olumide Allen","MB",2,0,3,1,4,0.5,0,0,1,0,0,0,0,0,3,0
"CSUN","2022-2023",2022-01-28,"CSUN","Big West","Cal Lutheran","DIII Independent","Home",2,"Lorenzo Bertozzi","OH",1,0,3,1,5,0.4,0,1,2,1,0,0,1,0,4.5,0
"CSUN","2022-2023",2022-01-28,"CSUN","Big West","Cal Lutheran","DIII Independent","Home",23,"Donovan Constable","S",2,0,0,0,0,0,20,0,1,2,0,0,1,0,0.5,0
"CSUN","2022-2023",2022-01-28,"CSUN","Big West","Cal Lutheran","DIII Independent","Home",22,"Taylan Cook","L",2,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0
"CSUN","2022-2023",2022-01-28,"CSUN","Big West","Cal Lutheran","DIII Independent","Home",6,"Ryan DeWeese","OPP",1,0,1,0,3,0.333,1,0,1,1,0,0,1,0,1.5,0
"CSUN","2022-2023",2022-01-28,"CSUN","Big West","Cal Lutheran","DIII Independent","Home",7,"Kyle Hobus","OH",2,0,4,0,8,0.5,1,0,3,4,0,0,1,0,4.5,0
"CSUN","2022-2023",2022-01-28,"CSUN","Big West","Cal Lutheran","DIII Independent","Home",9,"Lance Krenik","S",1,0,1,0,1,1,11,0,1,0,0,0,1,1,1.5,0
"CSUN","2022-2023",2022-01-28,"CSUN","Big West","Cal Lutheran","DIII Independent","Home",4,"Luke Krzmarzick","OPP",2,0,7,1,12,0.5,0,1,1,1,0,0,0,0,8,0
"CSUN","2022-2023",2022-01-28,"CSUN","Big West","Cal Lutheran","DIII Independent","Home",1,"Joe Picone","L",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSUN","2022-2023",2022-01-28,"CSUN","Big West","Cal Lutheran","DIII Independent","Home",16,"Jano Tello","OH",1,0,2,0,2,1,0,1,0,0,0,0,1,0,3.5,0
"CSUN","2022-2023",2022-01-28,"CSUN","Big West","Cal Lutheran","DIII Independent","Home",12,"Griffin Walters","OH",3,0,7,4,17,0.176,0,1,2,6,1,0,2,0,9,0
"CSUN","2022-2023",2022-01-28,"CSUN","Big West","Cal Lutheran","DIII Independent","Home",10,"Daniel Wetter","MB",3,0,10,1,14,0.643,1,0,1,2,0,0,3,0,11.5,0
"CSUN","2022-2023",2022-02-04,"CSUN","Big West","UC Merced",NA,"Home",13,"Olumide Allen","MB",4,0,7,0,8,0.875,0,1,2,2,0,1,3,0,10.5,0
"CSUN","2022-2023",2022-02-04,"CSUN","Big West","UC Merced",NA,"Home",2,"Lorenzo Bertozzi","OH",1,0,0,3,4,-0.75,0,0,0,0,0,0,0,0,0,0
"CSUN","2022-2023",2022-02-04,"CSUN","Big West","UC Merced",NA,"Home",8,"Inaki Bustamante","OH",1,0,1,0,2,0.5,0,0,1,0,0,0,0,0,1,0
"CSUN","2022-2023",2022-02-04,"CSUN","Big West","UC Merced",NA,"Home",23,"Donovan Constable","S",4,0,2,0,3,0.667,22,2,2,5,0,0,0,0,4,0
"CSUN","2022-2023",2022-02-04,"CSUN","Big West","UC Merced",NA,"Home",22,"Taylan Cook","L",3,0,0,0,0,0,3,0,0,2,1,0,0,0,0,0
"CSUN","2022-2023",2022-02-04,"CSUN","Big West","UC Merced",NA,"Home",6,"Ryan DeWeese","OPP",2,0,0,1,3,-0.333,0,1,1,0,0,0,0,0,1,0
"CSUN","2022-2023",2022-02-04,"CSUN","Big West","UC Merced",NA,"Home",7,"Kyle Hobus","OH",3,0,5,2,11,0.273,2,3,2,0,0,0,3,0,9.5,0
"CSUN","2022-2023",2022-02-04,"CSUN","Big West","UC Merced",NA,"Home",4,"Luke Krzmarzick","OPP",3,0,10,3,19,0.368,0,0,2,3,0,1,2,0,12,0
"CSUN","2022-2023",2022-02-04,"CSUN","Big West","UC Merced",NA,"Home",5,"Kyle Merchen","S",1,0,0,0,0,0,8,0,0,2,0,0,0,0,0,0
"CSUN","2022-2023",2022-02-04,"CSUN","Big West","UC Merced",NA,"Home",1,"Joe Picone","L",4,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0
"CSUN","2022-2023",2022-02-04,"CSUN","Big West","UC Merced",NA,"Home",16,"Jano Tello","OH",4,0,5,2,7,0.429,0,0,3,0,0,1,1,0,6.5,0
"CSUN","2022-2023",2022-02-04,"CSUN","Big West","UC Merced",NA,"Home",12,"Griffin Walters","OH",4,0,14,3,26,0.423,0,3,3,2,0,0,1,0,17.5,0
"CSUN","2022-2023",2022-02-09,"CSUN","Big West","Vanguard",NA,"Home",13,"Olumide Allen","MB",3,0,6,0,7,0.857,0,2,1,2,0,1,2,0,10,0
"CSUN","2022-2023",2022-02-09,"CSUN","Big West","Vanguard",NA,"Home",23,"Donovan Constable","S",3,0,0,1,2,-0.5,28,1,3,7,0,0,0,0,1,0
"CSUN","2022-2023",2022-02-09,"CSUN","Big West","Vanguard",NA,"Home",22,"Taylan Cook","L",3,0,0,0,1,0,3,0,0,4,0,0,0,0,0,0
"CSUN","2022-2023",2022-02-09,"CSUN","Big West","Vanguard",NA,"Home",6,"Ryan DeWeese","OPP",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSUN","2022-2023",2022-02-09,"CSUN","Big West","Vanguard",NA,"Home",7,"Kyle Hobus","OH",3,0,10,0,17,0.588,1,0,1,5,0,0,1,1,10.5,0
"CSUN","2022-2023",2022-02-09,"CSUN","Big West","Vanguard",NA,"Home",4,"Luke Krzmarzick","OPP",3,0,8,3,18,0.278,0,2,1,3,0,1,2,0,12,0
"CSUN","2022-2023",2022-02-09,"CSUN","Big West","Vanguard",NA,"Home",26,"Jackson Payne","MB",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"CSUN","2022-2023",2022-02-09,"CSUN","Big West","Vanguard",NA,"Home",1,"Joe Picone","L",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSUN","2022-2023",2022-02-09,"CSUN","Big West","Vanguard",NA,"Home",18,"Greg Pond","MB",1,0,1,0,2,0.5,0,0,0,0,0,0,0,0,1,0
"CSUN","2022-2023",2022-02-09,"CSUN","Big West","Vanguard",NA,"Home",16,"Jano Tello","OH",3,0,3,1,5,0.4,0,0,2,0,0,0,1,1,3.5,0
"CSUN","2022-2023",2022-02-09,"CSUN","Big West","Vanguard",NA,"Home",12,"Griffin Walters","OH",3,0,8,2,15,0.4,0,4,2,3,0,0,1,0,12.5,0
"CSUN","2022-2023",2022-02-10,"CSUN","Big West","Southern California","MPSF","Away",13,"Olumide Allen","MB",3,0,7,2,10,0.5,0,0,1,4,0,0,1,2,7.5,0
"CSUN","2022-2023",2022-02-10,"CSUN","Big West","Southern California","MPSF","Away",23,"Donovan Constable","S",3,0,2,1,6,0.167,24,1,2,7,0,0,2,0,4,0
"CSUN","2022-2023",2022-02-10,"CSUN","Big West","Southern California","MPSF","Away",22,"Taylan Cook","L",3,0,0,0,0,0,3,0,0,3,1,0,0,0,0,0
"CSUN","2022-2023",2022-02-10,"CSUN","Big West","Southern California","MPSF","Away",7,"Kyle Hobus","OH",3,0,8,11,28,-0.107,2,0,4,2,0,1,2,0,10,0
"CSUN","2022-2023",2022-02-10,"CSUN","Big West","Southern California","MPSF","Away",4,"Luke Krzmarzick","OPP",3,0,7,4,22,0.136,1,0,3,7,0,0,1,0,7.5,0
"CSUN","2022-2023",2022-02-10,"CSUN","Big West","Southern California","MPSF","Away",16,"Jano Tello","OH",3,0,4,1,8,0.375,2,0,1,1,0,0,2,0,5,0
"CSUN","2022-2023",2022-02-10,"CSUN","Big West","Southern California","MPSF","Away",12,"Griffin Walters","OH",3,0,7,5,18,0.111,0,1,0,10,1,0,0,0,8,0
"CSUN","2022-2023",2022-02-18,"CSUN","Big West","Stanford","MPSF","Away",13,"Olumide Allen","MB",2,0,0,4,5,-0.8,0,0,1,1,0,0,1,0,0.5,0
"CSUN","2022-2023",2022-02-18,"CSUN","Big West","Stanford","MPSF","Away",2,"Lorenzo Bertozzi","OH",1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0
"CSUN","2022-2023",2022-02-18,"CSUN","Big West","Stanford","MPSF","Away",8,"Inaki Bustamante","OH",1,0,2,3,8,-0.125,0,0,1,0,0,0,1,0,2.5,0
"CSUN","2022-2023",2022-02-18,"CSUN","Big West","Stanford","MPSF","Away",23,"Donovan Constable","S",3,0,0,0,1,0,25,0,3,3,0,0,2,0,1,0
"CSUN","2022-2023",2022-02-18,"CSUN","Big West","Stanford","MPSF","Away",22,"Taylan Cook","L",3,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0
"CSUN","2022-2023",2022-02-18,"CSUN","Big West","Stanford","MPSF","Away",6,"Ryan DeWeese","OPP",2,0,8,2,14,0.429,1,0,1,1,0,0,0,0,8,0
"CSUN","2022-2023",2022-02-18,"CSUN","Big West","Stanford","MPSF","Away",7,"Kyle Hobus","OH",2,0,4,4,11,0,0,1,1,4,0,0,0,0,5,0
"CSUN","2022-2023",2022-02-18,"CSUN","Big West","Stanford","MPSF","Away",4,"Luke Krzmarzick","OPP",2,0,1,2,7,-0.143,0,0,0,1,0,0,0,0,1,0
"CSUN","2022-2023",2022-02-18,"CSUN","Big West","Stanford","MPSF","Away",26,"Jackson Payne","MB",1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0
"CSUN","2022-2023",2022-02-18,"CSUN","Big West","Stanford","MPSF","Away",1,"Joe Picone","L",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSUN","2022-2023",2022-02-18,"CSUN","Big West","Stanford","MPSF","Away",16,"Jano Tello","OH",3,0,3,1,5,0.4,0,1,0,3,0,0,1,0,4.5,0
"CSUN","2022-2023",2022-02-18,"CSUN","Big West","Stanford","MPSF","Away",12,"Griffin Walters","OH",3,0,10,0,21,0.476,1,0,3,2,4,0,1,0,10.5,0
"CSUN","2022-2023",2022-02-23,"CSUN","Big West","St. Katherine",NA,"Home",13,"Olumide Allen","MB",1,0,1,0,2,0.5,0,0,1,0,0,0,1,0,1.5,0
"CSUN","2022-2023",2022-02-23,"CSUN","Big West","St. Katherine",NA,"Home",2,"Lorenzo Bertozzi","OH",1,0,0,1,1,-1,0,0,0,0,0,0,0,0,0,0
"CSUN","2022-2023",2022-02-23,"CSUN","Big West","St. Katherine",NA,"Home",23,"Donovan Constable","S",3,0,1,0,1,1,25,1,3,3,0,0,3,0,3.5,0
"CSUN","2022-2023",2022-02-23,"CSUN","Big West","St. Katherine",NA,"Home",22,"Taylan Cook","L",2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0
"CSUN","2022-2023",2022-02-23,"CSUN","Big West","St. Katherine",NA,"Home",6,"Ryan DeWeese","OPP",2,0,0,3,6,-0.5,0,0,2,0,0,0,0,0,0,0
"CSUN","2022-2023",2022-02-23,"CSUN","Big West","St. Katherine",NA,"Home",7,"Kyle Hobus","OH",3,0,10,2,20,0.4,0,1,2,3,0,0,4,0,13,0
"CSUN","2022-2023",2022-02-23,"CSUN","Big West","St. Katherine",NA,"Home",4,"Luke Krzmarzick","OPP",2,0,4,0,4,1,0,1,1,1,0,0,0,0,5,0
"CSUN","2022-2023",2022-02-23,"CSUN","Big West","St. Katherine",NA,"Home",26,"Jackson Payne","MB",1,0,0,2,2,-1,0,0,1,0,0,0,0,0,0,0
"CSUN","2022-2023",2022-02-23,"CSUN","Big West","St. Katherine",NA,"Home",1,"Joe Picone","L",2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0
"CSUN","2022-2023",2022-02-23,"CSUN","Big West","St. Katherine",NA,"Home",16,"Jano Tello","OH",3,0,5,1,8,0.5,0,0,2,0,0,0,4,0,7,0
"CSUN","2022-2023",2022-02-23,"CSUN","Big West","St. Katherine",NA,"Home",12,"Griffin Walters","OH",3,0,5,2,9,0.333,0,2,2,3,0,0,2,0,8,0
"CSUN","2022-2023",2022-02-23,"CSUN","Big West","St. Katherine",NA,"Home",10,"Daniel Wetter","MB",2,0,5,0,5,1,0,0,3,0,0,0,2,0,6,0
"CSUN","2022-2023",2022-02-26,"CSUN","Big West","Stanford","MPSF","Home",23,"Donovan Constable","S",4,0,2,1,3,0.333,38,3,4,6,0,0,4,0,7,0
"CSUN","2022-2023",2022-02-26,"CSUN","Big West","Stanford","MPSF","Home",22,"Taylan Cook","L",4,0,0,0,0,0,2,0,0,7,1,0,0,0,0,0
"CSUN","2022-2023",2022-02-26,"CSUN","Big West","Stanford","MPSF","Home",6,"Ryan DeWeese","OPP",2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
"CSUN","2022-2023",2022-02-26,"CSUN","Big West","Stanford","MPSF","Home",7,"Kyle Hobus","OH",4,0,12,3,32,0.281,2,4,6,10,0,1,3,0,18.5,0
"CSUN","2022-2023",2022-02-26,"CSUN","Big West","Stanford","MPSF","Home",4,"Luke Krzmarzick","OPP",4,0,11,5,22,0.273,0,0,5,7,0,1,2,0,13,0
"CSUN","2022-2023",2022-02-26,"CSUN","Big West","Stanford","MPSF","Home",16,"Jano Tello","OH",4,0,2,0,6,0.333,0,1,2,1,1,0,2,0,4,0
"CSUN","2022-2023",2022-02-26,"CSUN","Big West","Stanford","MPSF","Home",12,"Griffin Walters","OH",4,0,8,4,18,0.222,0,0,2,6,4,1,1,0,9.5,0
"CSUN","2022-2023",2022-02-26,"CSUN","Big West","Stanford","MPSF","Home",10,"Daniel Wetter","MB",4,0,11,2,25,0.36,0,1,3,3,0,1,6,1,16,0
"CSUN","2022-2023",2022-03-03,"CSUN","Big West","NJIT","EIVA","Home",13,"Olumide Allen","MB",1,0,3,1,4,0.5,0,0,1,1,0,0,0,0,3,0
"CSUN","2022-2023",2022-03-03,"CSUN","Big West","NJIT","EIVA","Home",8,"Inaki Bustamante","OH",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"CSUN","2022-2023",2022-03-03,"CSUN","Big West","NJIT","EIVA","Home",23,"Donovan Constable","S",3,0,3,0,4,0.75,33,0,3,3,0,0,0,0,3,0
"CSUN","2022-2023",2022-03-03,"CSUN","Big West","NJIT","EIVA","Home",22,"Taylan Cook","L",3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"CSUN","2022-2023",2022-03-03,"CSUN","Big West","NJIT","EIVA","Home",6,"Ryan DeWeese","OPP",2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"CSUN","2022-2023",2022-03-03,"CSUN","Big West","NJIT","EIVA","Home",7,"Kyle Hobus","OH",3,0,10,3,20,0.35,1,1,3,5,1,1,2,0,13,0
"CSUN","2022-2023",2022-03-03,"CSUN","Big West","NJIT","EIVA","Home",4,"Luke Krzmarzick","OPP",3,0,7,2,21,0.238,0,0,3,4,0,0,1,0,7.5,0
"CSUN","2022-2023",2022-03-03,"CSUN","Big West","NJIT","EIVA","Home",1,"Joe Picone","L",3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"CSUN","2022-2023",2022-03-03,"CSUN","Big West","NJIT","EIVA","Home",16,"Jano Tello","OH",2,0,2,1,3,0.333,0,1,4,1,0,0,1,0,3.5,0
"CSUN","2022-2023",2022-03-03,"CSUN","Big West","NJIT","EIVA","Home",12,"Griffin Walters","OH",3,0,4,6,16,-0.125,0,2,2,6,1,0,2,0,7,0
"CSUN","2022-2023",2022-03-03,"CSUN","Big West","NJIT","EIVA","Home",10,"Daniel Wetter","MB",3,0,13,4,22,0.409,0,0,2,1,0,0,4,0,15,0
"CSUN","2022-2023",2022-03-10,"CSUN","Big West","UC Santa Barbara","Big West","Away",13,"Olumide Allen","MB",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"CSUN","2022-2023",2022-03-10,"CSUN","Big West","UC Santa Barbara","Big West","Away",8,"Inaki Bustamante","OH",2,0,3,1,9,0.222,0,0,2,4,1,0,0,0,3,0
"CSUN","2022-2023",2022-03-10,"CSUN","Big West","UC Santa Barbara","Big West","Away",23,"Donovan Constable","S",3,0,1,0,3,0.333,25,1,2,3,0,0,1,0,2.5,0
"CSUN","2022-2023",2022-03-10,"CSUN","Big West","UC Santa Barbara","Big West","Away",6,"Ryan DeWeese","OPP",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CSUN","2022-2023",2022-03-10,"CSUN","Big West","UC Santa Barbara","Big West","Away",7,"Kyle Hobus","OH",3,0,9,2,16,0.438,0,0,2,4,2,0,0,1,9,0
"CSUN","2022-2023",2022-03-10,"CSUN","Big West","UC Santa Barbara","Big West","Away",4,"Luke Krzmarzick","OPP",3,0,7,3,18,0.222,1,1,2,3,0,0,1,0,8.5,0
"CSUN","2022-2023",2022-03-10,"CSUN","Big West","UC Santa Barbara","Big West","Away",1,"Joe Picone","L",3,0,0,0,0,0,3,0,0,5,2,0,0,0,0,0
"CSUN","2022-2023",2022-03-10,"CSUN","Big West","UC Santa Barbara","Big West","Away",16,"Jano Tello","OH",3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"CSUN","2022-2023",2022-03-10,"CSUN","Big West","UC Santa Barbara","Big West","Away",12,"Griffin Walters","OH",3,0,4,3,11,0.091,0,0,3,2,1,0,0,0,4,0
"CSUN","2022-2023",2022-03-10,"CSUN","Big West","UC Santa Barbara","Big West","Away",10,"Daniel Wetter","MB",3,0,6,1,13,0.385,0,0,2,0,0,1,2,0,8,0
"CSUN","2022-2023",2022-03-11,"CSUN","Big West","UC Santa Barbara","Big West","Home",13,"Olumide Allen","MB",3,0,4,0,6,0.667,0,0,1,1,1,0,0,0,4,0
"CSUN","2022-2023",2022-03-11,"CSUN","Big West","UC Santa Barbara","Big West","Home",8,"Inaki Bustamante","OH",2,0,2,0,10,0.2,0,0,1,2,1,0,0,0,2,0
"CSUN","2022-2023",2022-03-11,"CSUN","Big West","UC Santa Barbara","Big West","Home",23,"Donovan Constable","S",3,0,2,1,5,0.2,32,0,2,8,0,0,1,0,2.5,0
"CSUN","2022-2023",2022-03-11,"CSUN","Big West","UC Santa Barbara","Big West","Home",22,"Taylan Cook","L",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSUN","2022-2023",2022-03-11,"CSUN","Big West","UC Santa Barbara","Big West","Home",6,"Ryan DeWeese","OPP",2,0,1,3,5,-0.4,0,0,1,0,0,0,1,0,1.5,0
"CSUN","2022-2023",2022-03-11,"CSUN","Big West","UC Santa Barbara","Big West","Home",7,"Kyle Hobus","OH",3,0,14,5,25,0.36,0,0,4,4,1,0,1,0,14.5,0
"CSUN","2022-2023",2022-03-11,"CSUN","Big West","UC Santa Barbara","Big West","Home",4,"Luke Krzmarzick","OPP",1,0,3,2,8,0.125,0,0,0,0,0,0,0,0,3,0
"CSUN","2022-2023",2022-03-11,"CSUN","Big West","UC Santa Barbara","Big West","Home",1,"Joe Picone","L",3,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0
"CSUN","2022-2023",2022-03-11,"CSUN","Big West","UC Santa Barbara","Big West","Home",16,"Jano Tello","OH",1,0,2,0,2,1,0,0,0,0,0,0,1,0,2.5,0
"CSUN","2022-2023",2022-03-11,"CSUN","Big West","UC Santa Barbara","Big West","Home",12,"Griffin Walters","OH",3,0,1,5,12,-0.333,0,2,0,5,1,0,0,0,3,0
"CSUN","2022-2023",2022-03-11,"CSUN","Big West","UC Santa Barbara","Big West","Home",10,"Daniel Wetter","MB",3,0,6,3,11,0.273,0,0,0,0,0,0,0,1,6,0
"CSUN","2022-2023",2022-03-16,"CSUN","Big West","Pepperdine","MPSF","Away",13,"Olumide Allen","MB",1,1,2,0,2,1,0,0,1,0,0,0,0,1,2,0
"CSUN","2022-2023",2022-03-16,"CSUN","Big West","Pepperdine","MPSF","Away",8,"Inaki Bustamante","OH",3,1,8,5,19,0.158,0,0,2,3,1,1,2,0,10,0
"CSUN","2022-2023",2022-03-16,"CSUN","Big West","Pepperdine","MPSF","Away",23,"Donovan Constable","S",3,1,0,0,2,0,28,0,3,2,0,0,1,0,0.5,0
"CSUN","2022-2023",2022-03-16,"CSUN","Big West","Pepperdine","MPSF","Away",6,"Ryan DeWeese","OPP",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"CSUN","2022-2023",2022-03-16,"CSUN","Big West","Pepperdine","MPSF","Away",7,"Kyle Hobus","OH",3,1,11,3,22,0.364,3,0,0,1,3,0,2,0,12,0
"CSUN","2022-2023",2022-03-16,"CSUN","Big West","Pepperdine","MPSF","Away",1,"Joe Picone","L",3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"CSUN","2022-2023",2022-03-16,"CSUN","Big West","Pepperdine","MPSF","Away",16,"Jano Tello","OH",2,0,1,2,3,-0.333,0,1,1,0,0,0,1,0,2.5,0
"CSUN","2022-2023",2022-03-16,"CSUN","Big West","Pepperdine","MPSF","Away",12,"Griffin Walters","OH",3,1,4,2,14,0.143,0,1,1,3,0,0,2,0,6,0
"CSUN","2022-2023",2022-03-16,"CSUN","Big West","Pepperdine","MPSF","Away",10,"Daniel Wetter","MB",3,1,5,3,12,0.167,0,0,2,2,0,0,4,1,7,0
"CSUN","2022-2023",2022-03-18,"CSUN","Big West","Pepperdine","MPSF","Home",13,"Olumide Allen","MB",2,0,2,0,2,1,0,0,1,0,0,0,2,0,3,0
"CSUN","2022-2023",2022-03-18,"CSUN","Big West","Pepperdine","MPSF","Home",2,"Lorenzo Bertozzi","OH",2,0,2,2,4,0,0,0,1,2,0,0,0,1,2,0
"CSUN","2022-2023",2022-03-18,"CSUN","Big West","Pepperdine","MPSF","Home",8,"Inaki Bustamante","OH",1,0,1,2,4,-0.25,0,0,1,0,0,0,0,0,1,0
"CSUN","2022-2023",2022-03-18,"CSUN","Big West","Pepperdine","MPSF","Home",23,"Donovan Constable","S",3,0,1,0,2,0.5,20,0,2,0,0,0,0,0,1,0
"CSUN","2022-2023",2022-03-18,"CSUN","Big West","Pepperdine","MPSF","Home",22,"Taylan Cook","L",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSUN","2022-2023",2022-03-18,"CSUN","Big West","Pepperdine","MPSF","Home",7,"Kyle Hobus","OH",3,0,7,6,17,0.059,2,0,3,3,0,0,3,0,8.5,0
"CSUN","2022-2023",2022-03-18,"CSUN","Big West","Pepperdine","MPSF","Home",11,"Taylor Ittner","S",1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"CSUN","2022-2023",2022-03-18,"CSUN","Big West","Pepperdine","MPSF","Home",4,"Luke Krzmarzick","OPP",2,0,2,3,9,-0.111,0,0,1,0,0,0,0,0,2,0
"CSUN","2022-2023",2022-03-18,"CSUN","Big West","Pepperdine","MPSF","Home",1,"Joe Picone","L",3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"CSUN","2022-2023",2022-03-18,"CSUN","Big West","Pepperdine","MPSF","Home",16,"Jano Tello","OH",1,0,0,1,3,-0.333,0,0,0,0,0,0,0,0,0,0
"CSUN","2022-2023",2022-03-18,"CSUN","Big West","Pepperdine","MPSF","Home",12,"Griffin Walters","OH",3,0,4,6,24,-0.083,0,0,0,0,0,0,0,0,4,0
"CSUN","2022-2023",2022-03-18,"CSUN","Big West","Pepperdine","MPSF","Home",10,"Daniel Wetter","MB",3,0,6,1,11,0.455,0,0,1,1,0,0,1,1,6.5,0
"CSUN","2022-2023",2022-03-26,"CSUN","Big West","Hawaii","Big West","Away",13,"Olumide Allen","MB",4,0,7,3,12,0.333,1,0,1,2,0,0,3,0,8.5,0
"CSUN","2022-2023",2022-03-26,"CSUN","Big West","Hawaii","Big West","Away",23,"Donovan Constable","S",4,0,1,0,4,0.25,42,2,2,6,0,0,2,0,4,0
"CSUN","2022-2023",2022-03-26,"CSUN","Big West","Hawaii","Big West","Away",22,"Taylan Cook","L",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSUN","2022-2023",2022-03-26,"CSUN","Big West","Hawaii","Big West","Away",6,"Ryan DeWeese","OPP",2,0,0,4,5,-0.8,1,1,2,1,0,0,1,0,1.5,0
"CSUN","2022-2023",2022-03-26,"CSUN","Big West","Hawaii","Big West","Away",7,"Kyle Hobus","OH",4,0,15,2,25,0.52,1,3,1,6,3,1,3,0,20.5,0
"CSUN","2022-2023",2022-03-26,"CSUN","Big West","Hawaii","Big West","Away",4,"Luke Krzmarzick","OPP",2,0,7,3,16,0.25,1,0,2,1,0,0,1,0,7.5,0
"CSUN","2022-2023",2022-03-26,"CSUN","Big West","Hawaii","Big West","Away",1,"Joe Picone","L",4,0,1,0,1,1,2,0,0,11,3,0,0,0,1,0
"CSUN","2022-2023",2022-03-26,"CSUN","Big West","Hawaii","Big West","Away",12,"Griffin Walters","OH",4,0,10,6,29,0.138,1,2,1,5,1,0,1,0,12.5,0
"CSUN","2022-2023",2022-03-26,"CSUN","Big West","Hawaii","Big West","Away",10,"Daniel Wetter","MB",4,0,11,3,19,0.421,0,2,2,1,0,0,2,0,14,0
"CSUN","2022-2023",2022-03-27,"CSUN","Big West","Hawaii","Big West","Away",13,"Olumide Allen","MB",3,0,2,2,4,0,0,2,0,0,0,0,3,0,5.5,0
"CSUN","2022-2023",2022-03-27,"CSUN","Big West","Hawaii","Big West","Away",2,"Lorenzo Bertozzi","OH",3,0,7,4,14,0.214,0,0,3,3,0,0,1,0,7.5,0
"CSUN","2022-2023",2022-03-27,"CSUN","Big West","Hawaii","Big West","Away",23,"Donovan Constable","S",3,0,1,0,2,0.5,24,0,4,2,0,0,1,0,1.5,0
"CSUN","2022-2023",2022-03-27,"CSUN","Big West","Hawaii","Big West","Away",22,"Taylan Cook","L",1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"CSUN","2022-2023",2022-03-27,"CSUN","Big West","Hawaii","Big West","Away",6,"Ryan DeWeese","OPP",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
